PRTG,INLX,LUMO,AMLI,LRMR,BACK,FNGR,HIVE,RVYL,GNPX,LFMD,GMGI,EP,SOBR,APCX,NTRP,FTFT,ZKIN,NVVE,FRES,MRIN,REPX,LDWY,BTOG,CYBN,DIT,NAII,NVNO,TC,BPTH,CREX,CCM,BCDA,ONCT,FCUV,HOFV,BWMX,ISDR,DSS,ALAR,DUOT,AIFF,EFSH,HYLN,CHRD,LIXT,MCRB,PHGE,CTGO,RDIB,ABVC,ADCT,ADV,AGMH,ICCH,INDV,ARMP,DTSS,LTBR,BLBX,BRTX,CHR,CLEU,CNF,COSM,EQS,DTST,ELVN,ESOA,FKWL,GREE,GYRO,HYMC,ICLK,ILLR,INTG,IOR,JSPR,KGEI,SYPR,INTZ,LITB,MAYS,MDJH,MGYR,MI,MIGI,NIXX,NMTC,CEAD,PMTS,POWW,PRPH,RETO,RIME,RZLT,SAVA,SBEV,SCWO,SGML,BYU,SLNH,SNES,SPI,PSHG,UK,VCNX,VIVK,VS,VTAK,WKSP,XHG,ZTEK,NISN,ZOM
0.038715755,0.063122943,-0.020011781,-0.110169504,0.022307689,-0.007299252,0.031372613,0,0,0.006389801,0,0.035483915,-0.059633013,0,0,0.026819879,0.018348606,-0.026425583,0,-0.153078203,-0.028169098,0,-0.050632947,-0.020547893,0,-0.023702347,-0.016216201,0.012987013,-0.025316471,0.021956134,-0.047618976,0.045751621,-0.044354879,-0.065830734,0,0.113923975,0,-0.042056058,-0.065995525,0.047904144,-0.05,0,0.049382713,0.295889318,0,0,-0.016842089,0.046421618,0,0.041949196,-0.050847458,0.0646581,-0.004504522,0.000378653,0,0.233333382,-0.035714197,-0.045454545,-0.07287452,0,0,-0.032258046,0.03711795,0.008042888,0,0,0,-0.167981305,0,-0.035335656,0.051851893,-0.012567271,-0.022316669,-0.007547199,0,-0.005628504,0,0.030150754,0,-0.026315765,-0.118518519,0.048780441,0,-0.074137981,-0.023999994,-0.150793651,0,0.045918367,-0.062068962,0,0.068669567,0.091666576,0.18333325,0.03030303,0.166666645,0,-0.077380952,0.316455711,0.121212091,0,0.027027027,-0.028985507,-0.014285714,0.029126187,-0.016666587,0.004965243,-0.049999984,-0.001587237,-0.015121683,0.083333333,0,0.028090884,0,-0.006101281,0.078189275
-0.049181851,0,-0.009609601,0.034920659,-0.033107568,-0.080882336,0.159695749,0.043478324,0,-0.003174615,0,-0.021806833,0,0,0,-0.003731286,0.045045002,0.010714276,0.002020202,0.009823183,0.028985596,-0.017857101,-0.053333373,-0.090909123,0,-0.001594811,-0.060439567,-0.010256449,0.032467532,-0.01367189,-0.042307743,0.03125,0.01265825,-0.046979854,0,-0.026515089,0.094971948,-0.009756135,-0.021556903,-0.05142855,-0.031578967,-0.12499995,-0.038235251,-0.138190942,-0.062500014,0,0.019271981,0.02033276,0,0,0.071428571,0.018937805,0,-0.014761521,0,-0.07207211,-0.032098792,-0.009523785,-0.019650689,0,0,-0.058974339,0.0126316,0.026595719,0.017543927,-0.016806806,0,-0.029845519,-0.062500014,0.010989,-0.007042275,0,0.027173913,0.013308,-0.004960587,0,0.006340552,0,0,-0.0135135,-0.035294092,0.023255885,0,0.013035414,0.048009256,-0.028037383,0,0.326829268,0.051470599,0.111111146,0.164658668,0.007633672,0.014084614,-0.029411765,0,-0.069999981,-0.006451607,0,-0.216216249,-0.02257521,-0.010526316,0.044776119,-0.033816425,-0.009433954,0.01694907,0.000988102,0.055555504,0.017488071,0.06475298,-0.057692308,0.099999991,0.039992484,0.022727251,0.009822015,-0.091603013
-0.020938855,0,-0.020618566,-0.013803686,0.042801496,-0.025599976,0.344262285,-0.041666725,-0.142857127,-0.022292957,0.099999984,0.019108261,0,0,1,-0.01498133,0.025862148,-0.024734959,0,0.143968872,-0.007042302,0.018181775,0.042253531,0.038461538,0,0.025913926,0.026315764,0.010362734,-0.037735832,0.011881158,-0.040160605,0,0.020833333,-0.049295762,0,-0.0661479,-0.071428557,-0.009852161,-0.01346388,0.114457806,0.069565256,0,-0.082568842,-0.082361523,0.026666641,0,0.008403353,0.072463767,0,0,0,0.041871374,0.009049722,-0.197080328,0,-0.117475724,0.005102036,-0.009615421,-0.053452068,0,0,-0.046321546,-0.00623707,-0.046632081,-0.037931079,0.017094103,0.083333318,0.034382946,0.013333321,-0.010869555,-0.02127666,0.042424289,-0.007830665,0,0,-0.035471718,0,0,0,-0.013698617,0.081881478,-0.011363715,0,0.029411736,0.004469254,-0.028846154,0,-0.102941176,0.006993056,-0.066666638,-0.048275897,-0.083333341,-0.020833402,-0.03030303,0,0.075268795,-0.029220752,0,0,0,0.053191489,0,0.015,0,-0.016666587,0,-0.038781116,-0.016562541,0.065830735,-0.040816327,0.012987001,-0.032272727,0.155555544,-0.003039514,-0.054621896
0.000976548,0.406249979,0.004953556,0.020217747,-0.035074577,0.001641969,-0.193902404,0,0.166666645,-0.013029365,0.121212152,-0.078124999,0.063414618,0.034482759,0.07142859,0.06844111,0.050420118,0,-0.002016129,0.048469388,-0.028368767,-0.107142826,-0.027027002,-0.029629648,0,0.034948111,-0.011396001,0.074359013,-0.052287613,-0.007827744,-0.046025093,0.018181772,-0.040816327,0.018518519,-0.455782453,-0.225416646,0.016483537,0.037810956,-0.253101711,-0.05945948,-0.039634181,0,0,0.075059546,-0.025974002,0,0.039583244,0.005067555,0.142857143,0,0,0.046750026,0.013452967,-0.062200922,0,0.155115485,0.005076137,0,-0.037647023,0,1,-0.022857121,-0.027196611,0,0.075268832,-0.033613512,0,-0.00419877,0,-0.010989,0.014492798,0,-0.00277306,0.007504719,0,0,0.069306974,0,0,0.083333251,-0.009661811,0.080459788,0,0.060714314,0,0,0,-0.180327869,0.006944382,0,0.068840601,0.033057819,-0.007092163,-0.015625,-0.21428569,0,-0.043478299,0,0,0.11035068,0.005050505,0.014285714,-0.019704433,0.019047715,0,-0.003948607,-0.040345854,0.00095327,-0.058235282,0,0,-0.113668389,-0.173076879,-0.025609737,-0.253333324
-0.009756098,0,-0.004312982,0.051829236,-0.087393665,0.032786907,-0.152798821,0.043478324,-0.142857127,0.039603987,0.297297332,-0.094915243,0,0,-0.199999968,0.007117397,0.119999981,0.02173911,0.001010101,0.096512571,-0.058394219,0.079999974,0,0.068702311,0,0,0.024495688,-0.040572809,0.048275827,0.015779077,0.013157847,-0.029761906,-0.004255362,-0.06181821,0,-0.156535815,0,-0.008628969,0.02823917,0.068965563,0.0016931,-0.238095231,-0.070000011,-0.031769509,-0.026666641,0,0.020040158,-0.016806723,0,0,0,-0.041527894,0.061061909,-0.03775509,0,0.161904842,0.020202001,0.048543752,0.026894781,0,0,0.090643228,0.040860193,0.013586943,0.039999962,0.069565256,-0.076923064,-0.046732255,0,-0.053703696,0,0,-0.021818192,0.009310987,0,0,0.00925923,0,0,-0.012820501,0.00650409,0.042553236,0,0.035353541,0,0,0,0,-0.034482781,0,-0.03728818,-0.047999954,0,-0.027777778,0,0,0.038461587,0,0,0.001540812,0.190954774,0.070422535,0.030150754,0,0.01694907,0.016848283,0.0810811,-0.047619028,-0.010618388,0,-0.038461503,0.112983546,0.162790678,-0.061326676,0.023809572
-0.01773402,0.022222201,-0.011138633,0.081159412,-0.011864436,0,0.042857188,-0.041666725,0,-0.006349231,-0.041666725,0.1048689,-0.082568772,0.163333284,0.24666666,-0.042402788,0.15714288,-0.007092192,0.002018163,-0.094674556,0,0.037037026,0,-0.049999964,0,-0.029923138,-0.053445866,0.019900478,0.019736876,0,-0.025974002,0.018404979,-0.004273439,0.003875984,0,-0.137755074,0,0.007736936,0.001615562,-0.016129093,-0.027466648,0,0,-0.093475732,-0.027397315,0,0.10805495,-0.076923077,0,0,0,-0.029021091,-0.057964946,-0.056203677,0,-0.016393427,-0.009900981,-0.027777824,-0.042857104,0,0,0.005361951,-0.022727294,0,-0.102564085,0.02439022,0.250000078,-0.04902322,0.144736863,0.129158479,-0.028571403,0,0.026131636,-0.016605194,0,0,0,0,-0.142857094,0.025974079,-0.00323103,0.081632655,0,0.0178862,0,-0.00990099,0,-0.075,0,0.071428539,-0.109154913,-0.021008482,0.035714286,-0.044897959,0,0.089999962,0.050505002,0,0.137931112,0,-0.021097046,-0.078947368,-0.009756098,-0.009345896,-0.016666587,-0.003898576,0.041666667,-0.000666618,0.022095964,-0.042553191,0.026666641,-0.053709137,0.039999962,0.049333293,0
-0.007021033,0,0.032540705,0.300268149,0.018010295,-0.03968254,0.027397233,0.130434765,-0.166666645,0.015974441,0.130434765,-0.040678007,0,-0.134670472,0,0,0.074074077,0.014285701,-0.008056395,0.02124183,0.046511708,-0.053571377,0.027777751,0.007518778,0,0,-0.011887061,-0.026829231,-0.006451596,-0.00388351,0,0,0.021459227,0,0.795000147,0.241863912,0,0.017274501,0.043548352,0.032786907,0.032804696,0,0,0.108585854,0,-0.022222201,0.046099332,0.011111083,-0.083333333,0,-0.133333333,-0.060829288,-0.001328052,-0.083146045,0,-0.078333414,-0.014999986,-0.05238094,0.047263696,0,-0.5,0.061333313,-0.073995775,0,0.014285701,-0.047619003,-0.0666667,-0.0294573,0,-0.046793758,-0.014705927,-0.054651191,0.07618542,0.020637942,0.021994141,-0.021909213,0,0,0,0,-0.029173407,0.132075418,0,0.00638977,-0.054504932,0.165,0,0.081081081,0.057142919,-0.033333319,-0.015810262,0.025751152,0.006896603,-0.05982906,0.090909078,0.183486245,0.003205202,0,0,0,0.047413793,-0.028571429,-0.044334975,0.037735928,0,-0.00088069,-0.04,0.047031283,0.047560213,0,0.207792247,-0.060581676,-0.038461503,0.004447346,0.029069739
0.054040389,0,-0.018787846,0.309278292,-0.012636868,-0.024793326,-0.119000038,-0.038461503,0,-0.018867877,0.423076994,-0.010600697,0.249999981,0.158940426,0.002673762,-0.033210318,0,0.017605701,0.006091371,-0.0784,0.007407341,0.01886788,-0.013513455,-0.007462667,0,0,0.024060127,0.012531328,-0.00649349,0.013645239,0,0.006024119,0.050420146,-0.042471058,0,-0.124478885,-0.02702706,-0.006603835,0.236476093,0.015873077,-0.013462374,0,0,0.021640079,-0.084507048,0,-0.067796625,-0.020146493,0,0,0.153846154,-0.006723425,0.006205731,0.050857839,0,-0.052441204,0.015228412,-0.04020103,-0.026128298,0,1,-0.042713588,-0.121004525,-0.032171615,0,-0.025000075,0,-0.080271572,-0.149425281,-0.021818161,-0.022388069,0.01168515,0.02970297,0.001838207,-0.01099956,0.013199997,0,0,0,-0.025316506,-0.038397379,0,0,-0.053968277,0,-0.018025738,0,0.025,-0.006756804,-0.034482744,-0.13654615,-0.062761543,0.00684928,-0.054545455,0,-0.015503862,-0.022364271,0.442307745,0,0.018461577,-0.057613169,0.102941176,0.051546392,0.072727202,-0.016949286,-0.001273085,0.183333301,-0.0315387,-0.032429239,0.022222222,-0.075268809,0.029994644,-0.019999981,-0.001265099,-0.033898289
0.030186886,0,-0.011735672,0.364566981,-0.03967578,0.008474554,0.286417041,0,0,-0.00320514,0.256756766,-0.017857126,-0.100000024,0,0,0.003816736,0.149425281,-0.006920491,-0.001009082,-0.072916667,-0.007352876,0.055555576,0.027397233,0.045112761,0,0,0,-0.022277265,0.104575143,-0.023076938,0.09333335,0.023952072,-0.02,-0.100806455,0,-0.122449001,0,0.005698046,-0.088750074,-0.005208353,-0.015778226,0,0,-0.000743235,0.061538497,0,-0.179999958,-0.00186913,-0.039999962,0,0,-0.020758082,-0.004405303,-0.011661741,0,0.020992438,0,0.036649255,-0.021951141,0,-0.5,0.023622088,0.231168805,0.016620549,0.014084578,-0.025641002,-0.071428609,0.083369519,0,0.107806675,0.015267162,0,0.054807663,0.047706394,0.000967172,0.04105807,0,0,0,0,0.032986138,0.016666717,0,0.036912716,-0.03647053,-0.04720281,0,-0.07804878,0,0,-0.032558218,-0.017857126,0.074829982,0.384615385,0,0.070866188,0.09150326,0.09333335,0,0.106495493,0.026200873,0,-0.034313725,0.016949238,0.086206929,-0.003726269,-0.072769928,0.118421046,0.048141376,-0.02173913,-0.046511652,0.040041602,-0.020408204,0.008866429,-0.017543895
-0.055999969,0,0,-0.232544713,0.061750305,0.033613466,0.191176493,0,-0.199999968,-0.067524127,-0.268817199,0.047272769,0,0,-0.013333321,-0.026615927,0.205000043,-0.010452952,0.002020202,-0.026217228,-0.029629659,-0.035087708,0.27999996,-0.014388544,0,-0.033603151,-0.008810564,-0.043037994,-0.047337307,-0.021653514,-0.142276446,-0.02339179,0.004081674,0.071748898,0,-0.168992225,-0.11111108,-0.003777145,0.030178413,-0.083769652,-0.001299836,0,-0.179211494,-0.204908901,-0.02898548,0,-0.072062144,0.029962517,0,0,-0.016666667,-0.002073736,0.006194663,-0.060177015,0.077199249,0,-0.007499993,-0.040404065,-0.009975112,0.03658533,1,-0.03076925,-0.050632891,0.038147102,0,0.008771922,0,-0.114228469,0.175675667,-0.028523503,0.022556461,0,0.010027403,-0.064798547,-0.004830919,0,-0.031693088,-0.00195119,0,-0.038961003,-0.045378164,-0.057377058,0,0.048543722,0.021977995,-0.036697248,0,0.058201058,-0.02040809,0.071428539,0.177884682,0,0.012658164,-0.0625,0,0.13970585,0.089820419,-0.146341515,0,0,0,-0.12,0.010152284,-0.075000025,-0.047619024,0.002952836,0.17721519,0.055882418,-0.052325579,-0.022222222,-0.158536581,0.073,0.04166669,-0.058380432,-0.059523754
-0.039318145,-0.343478251,-0.113125026,-0.127819602,-0.020920502,0.016260121,-0.017283992,0,0.499999901,0.020689668,0.161764687,-0.045138927,0,0,0,-0.011718795,0.278008222,0.007042247,0.002016129,0.002884615,0.022900741,0,-0.072916635,-0.051094855,0,-0.000535069,0.025185196,-0.007936488,-0.080745296,-0.006036202,0.118483414,-0.047904258,-0.036585426,-0.029288656,0,0.035447764,0,-0.020853106,-0.02396806,-0.045714242,-0.010846028,0,0,0.097754922,0.014925359,0,-0.013142134,0,0,0,0,-0.02170405,-0.01055408,0.008788411,0.005833308,-0.069158932,-0.025188953,-0.04210529,0,0,-0.5,0.026455027,0.1422222,-0.055118121,0.006944438,0.017391288,0,-0.027601837,0,-0.06735749,0.029411737,0,-0.025270785,-0.007490665,0.019417481,-0.00948047,0,-0.01173025,0,0.067567583,-0.035211268,-0.008695644,0,0.003086417,0,0.00952381,0,-0.065,-0.027777861,-0.033333319,0.024489772,-0.022727251,0.018749984,-0.222222222,0.166666645,-0.032258065,0.00274725,0,0,0,-0.004255319,0.136363636,0.020100503,-0.018018001,0.016666693,-0.0068695,0.169892498,0.055710251,-0.007975467,-0.022727273,0.217391271,-0.048182677,0,0.015999959,0
0,0,0.112050754,0.275862122,0.019658162,0.04799998,0.035175846,-0.039999962,0.833333355,0.042229729,0.063291078,0.032727242,-0.022222202,0,0,0.007905169,-0.129870087,0.010489584,0,0.029721956,0.186567165,0,-0.022471889,0.05000002,0,0,0.037572218,0.04,0.06081074,0.020242914,-0.046610159,0.018867997,0.008438797,-0.012931083,0.002785712,0.028828864,0,0.073572143,0,0.077844262,0.021929804,0,0.091703075,-0.007243293,0.088235297,0,0.111380151,-0.025454573,0.1354166,0.031644017,0.016949153,0.065140482,-0.004444461,-0.00622274,0,0,-0.0335917,-0.019780184,0.015113396,0,1,-0.007731939,-0.065758752,0.002777775,0.006896545,0,0.076923121,0.00791066,0,0.111111091,0.028571403,0,0.022685157,0.024528287,-0.00190478,-0.00727414,0.033591762,0,0,-0.088607583,0.056569386,0.026315764,0,0,0,0.018867925,-0.045454503,0,0.014285815,-0.034482744,0.03585654,0,-0.024539832,-0.00952381,0,0.113333384,-0.071232872,-0.071428507,-0.060606091,-0.015017115,0.141025641,0,-0.019704433,0.091743138,0.016393468,0.000988102,-0.05147063,0.002638499,0.051329639,0.023255814,-0.023809502,-0.069812972,0.039999962,0.043963336,-0.012658253
0.051389909,-0.082781457,0.013941716,0.061486459,-0.002514726,-0.007633569,-0.041262098,-0.041666725,0.272727233,-0.017828238,-0.059523755,-0.080985925,0,0,0,-0.003921584,0.097014919,-0.006920491,0.004024145,0.014897579,-0.050314418,0,-0.034482764,-0.010989029,0,0.063336336,-0.009749261,-0.046153827,0.044586037,0.023809463,-0.017777761,-0.030864255,-0.020920503,0.02620089,0,-0.024518403,0,-0.026149681,0.027285124,-0.016666624,-0.034334732,0,0,-0.006437752,-0.027027001,0.022727251,0.004357294,0.072761225,0,0,0.066666667,0.052293387,0.008928606,-0.006887953,0,0.014056224,0.029411737,0.048206241,-0.02481393,0.17647061,-0.5,0,0.012078339,0.030470952,-0.006849308,-0.025641002,0,-0.001846676,0,0.458333333,0.027777753,0,-0.033046573,-0.009208103,-0.01717556,-0.006941778,-0.005000035,0,0,0,0.010362668,0,0,0,0,-0.055555556,0,0.005347594,0.176056329,-0.035714345,0,0.116279065,-0.025157263,-0.019230769,0,0.107784381,0.005899699,0,0.032258034,0,-0.06741573,-0.106666667,0.146733627,-0.025210159,0,0,0.096899227,0.052631614,-0.064705869,0,-0.024390221,-0.043157895,-0.019230752,-0.008799554,0.032051251
-0.04887807,0,-0.017499983,-0.077020964,0.004201697,0,0.012658216,0.043478324,-0.071428507,0.006600685,0.063291078,0.065134131,0,-0.285714286,0,0.047244125,-0.115646308,0.013937353,0,0.055045872,-0.039735165,0,-0.047619082,-0.007407389,0,0.00671149,0.00843881,0.072580664,-0.006097545,0.063953549,0.004524847,0.038216525,0.017094083,0.025531931,0,0.005385964,0,0.000925947,-0.0119522,0.01129937,-0.00888888,0,0,-0.024190042,-0.055555583,-0.044444402,-0.015184419,-0.048695639,-0.124270208,0.033668026,0.03125,0.031796131,0.004424796,-0.022698592,-0.043910501,0.019801962,0.025974064,-0.024064145,0.05597965,0.033333302,0,0,-0.076131728,0.008064508,-0.034482807,0.052631634,0.071428609,-0.058279379,-0.172413765,0.144000026,0.013513555,0,0.003745261,0.031598528,0.019417481,0.009708738,-0.018425404,0.006923883,0,0.02777775,0.037606851,0.03418807,0,-0.046153875,0,0.009803922,-0.238095231,0.005319149,-0.005988066,0,0,0.01666665,-0.025806484,0.029411765,-0.071428507,0.318918898,-0.032258103,0.23076925,0,0.097713123,-0.040160643,0.044776119,0.091148155,0.034482829,0,0.004442271,0.402826904,-0.054999987,0.006918237,-0.090909091,0.024999976,-0.014961469,-0.019607825,0.000634154,0.012422386
0.012924425,0,0.017811688,-0.103448338,-0.042677844,0,0.002500057,0,-0.076923124,0.016393443,0.011904808,-0.028776951,-0.090909072,0,0,0.011278167,-0.026923052,0.03780065,-0.002004008,-0.022260848,0.034482781,0,-0.024999977,0,0,-0.016666692,-0.023709913,0.095238072,-0.006135032,-0.021857937,0.018018073,0.085889668,0.033613466,0.033194989,0,0.178571433,0.14999999,0.01942646,0.055107506,-0.117318406,0.004484301,0,0,-0.032757847,-0.014705868,0.046511581,0.063876644,0.007312572,0.13809522,-0.054857091,0.121212121,-0.006326559,0.014096902,0.000645176,0,0.019417458,-0.005063286,0.057534274,0.07469878,0,0,0,-0.106904189,-0.031999969,0.028571487,0.174999925,-0.0666667,-0.041748544,0.013888875,-0.15084917,-0.019999956,0,0.025186611,0.014414401,-0.004761994,-0.002692296,0.023890762,0.004911591,0,-0.027027001,0.01976937,-0.057851248,0,0.048387129,-0.037036977,-0.029126214,0.24999995,-0.047619048,0.204819272,0.037037101,-0.00384615,0.02459014,0.059602684,-0.019047619,0.461538377,0.094262343,-0.0060606,0.131249919,0,0.012626251,-0.012552301,0.014285714,-0.196787149,0.0333333,-0.016129057,0.00049138,-0.005037798,-0.047619044,-0.017489092,-0.025,-0.024390221,0.055394208,-0.019999981,-0.039290221,0.006134982
0.053164557,0,0.000625014,-0.107692301,0.010489584,-0.015384576,-0.004987586,0.041666625,0.166666645,0.099999951,0.317647036,-0.0074074,0,0,0,-0.018587361,0.003952565,-0.017880762,0.001004016,0.013874044,-0.073333316,0,0.064102546,-0.007462667,0,0.107627144,0.014285701,0.006864971,0,0,0,-0.062146912,0.048780465,0.020080322,0,-0.083333272,0,0.002722299,-0.010191102,0.012658216,0.060267853,0,0,0.006407295,0.104477599,-0.055555556,-0.016563131,-0.029038086,0,0,0.008108087,-0.006572185,0.007819301,0.096711797,-0.008665544,0.028571516,-0.00763358,0.020725335,0.058295908,0,1,0,0.072568541,0,0,-0.042553152,0,-0.038954394,0,0.094117669,-0.047619083,0,0.000454917,0.087033776,0,0.000771325,0,-0.008211182,0,0.02777775,0.066235838,0.035087685,0,-0.012307681,-0.05707214,0,-0.050000032,0.111111111,0.099999984,-0.071428615,-0.034749003,-0.039999962,0.012500016,0.009708738,0,-0.056179774,0.042682959,-0.005524813,0,0.167705772,0.059322034,-0.084507042,0.015,0.032258034,0.098360705,-0.000982278,0.036708875,-0.023611121,0,0.076923077,-0.050000026,-0.026455026,-0.020408204,0.005936635,-0.006097573
-0.057692308,0,-0.000624624,0.178448296,0.032006909,0,-0.025062633,0.039999962,0.14285724,0.202346095,-0.107142842,0.007462679,0,0.2,0,-0.011363608,-0.039370042,0.062036416,0,-0.084210526,-0.014388475,0.072727249,-0.024096363,0,0,-0.001377189,-0.025352089,-0.211363619,-0.006172824,0.014897565,0.022123837,0,0.085271296,-0.039370079,0,-0.071074427,0,0.067873302,0.005148068,0.068750024,0.027368445,0,0,-0.019554357,-0.0135135,0.294117647,-0.010526356,0.00186913,0.004184116,0.058041054,0.005361951,-0.028323319,-0.017241445,0.027042862,0,0.06481475,0.0128205,0.030456905,0.158898312,0,-0.5,-0.018181838,-0.058358512,-0.00826452,0,0.06666669,0.071428609,0.021333313,0.013698617,0.073118208,0.042857161,0,0.030468451,-0.006535973,0,-0.025048228,0.083333333,-0.002562607,0,-0.0135135,0.333333333,0.025423772,-0.022222222,-0.071028013,0.048684503,0,0.052631614,0,-0.06818179,0.038461523,0,0.041666625,0.024691311,-0.019230769,-0.052631531,0.190476154,-0.017543912,0,0,-0.042178321,0.136,0,-0.024630542,0.218749983,-0.029850792,0,-0.050061035,-0.025604595,0.102987937,-0.023809524,0.039473725,0.034782609,-0.062500004,-0.021639364,0.134969322
0.066326531,0,-0.038124979,0.024140448,-0.020117411,-0.015625059,-0.038560435,0.076923098,0.062499938,-0.068292664,0,0.055555502,0.474999912,0,0,-0.02298852,-0.004098357,-0.015873076,0.001003009,0,0.014598526,0.169491542,-0.024691334,-0.015037651,0,-0.000153436,-0.00433529,0.020172932,-0.037267066,-0.009174312,-0.004328966,-0.012048238,-0.039285751,-0.036885231,0,-0.021352308,0,-0.008474608,0.002560798,-0.035087741,0.006147486,0,-0.20000003,-0.072356192,-0.027397315,0.07272729,-0.059574414,0.007462715,0,0,-0.005333354,0.038723398,-0.004385898,0.04293074,0,-0.095652188,-0.007594929,-0.073891624,0.303473563,0,1,0.084656107,0.002469161,0,0,-0.027777833,0,0.049608396,-0.0135135,-0.001001931,0.006849336,0,-0.003530464,0.006578973,0,0.007905169,-0.015384601,0.006324105,0,-0.013698617,-0.001136346,-0.033057884,0,0.022803433,-0.046424357,-0.035,0,-0.125,-0.053658523,0.074074123,-0.035999966,0.060000038,-0.006024066,-0.017647059,0,0.016666667,-0.014880939,0,0.12500007,0.111482678,-0.042253521,0,-0.015151515,-0.019230752,-0.046153821,-0.001966588,-0.029563011,-0.007299252,-0.003458237,-0.048780488,-0.012658291,-0.032563025,0.022222268,-0.027479832,-0.0864865
-0.013875569,0,-0.012995501,-0.024999977,-0.015397721,-0.007936488,-0.064171125,0,0.058823568,-0.034031393,0.039999962,0.003508769,0.010169563,0,0,-0.011764676,0.069958779,-0.045161249,-0.002004008,-0.009578544,-0.007194295,-0.014492837,0.037974603,-0.007633569,0,0.044904393,0.004354167,-0.090395498,0,-0.066666638,-0.021739144,0,-0.014869851,0.234042553,0,-0.010909088,0,-0.016239281,0.008940004,-0.006060629,0.038696551,0,0,-0.101500034,-0.014084494,0.008474528,-0.072398228,-0.007407436,0.199999968,0,0.005361951,-0.003482142,-0.007929529,-0.014818801,-0.016608356,0.442307745,-0.022959222,0.026595744,-0.178120612,0,0,0.004878067,-0.033251256,0,0,-0.064285739,0,0.012437811,0,0.003009,0,0,-0.00797167,0.003267986,-0.014353984,0.011372585,0,-0.008248197,0,0.041666625,0.035267331,0.04273507,0,0.006885294,0,-0.015544041,0,0.017142857,-0.110824736,-0.034482744,0.066389976,0.015094325,0.006060576,-0.00998004,0,0.049180328,0.066465267,0,0.388888834,-0.066198582,-0.011029412,0.061538462,0.01025641,-0.068627465,0,0.000985182,-0.067549653,0.14352939,0.096009286,0,-0.038461503,-0.006514658,0.021739109,0.011026814,-0.023668599
-0.039301338,0,-0.025016404,0.032967001,-0.00955696,-0.04,-0.04285717,0.285714274,0.111111091,0.032520241,0.019230843,-0.012237709,0,0.329999951,-0.240540582,-0.011904807,0.023076994,-0.020270251,0,0.065764023,0,-0.014705789,-0.036585291,-0.03076925,0,-0.043561132,0.010115563,-0.021739154,-0.006451596,0.049603173,0.00888888,-0.006097584,-0.05283015,0.048275849,0,0.051470555,0,0.019982584,0.043037924,-0.036585332,-0.019607825,0,0.050000047,0.057317792,-0.028571402,0,0.024390221,0.033582147,0,0,0.026666667,0.00082214,0.004440514,-0.086351035,0.010666656,0.179999987,-0.033942527,0.139896343,-0.008532456,0,-0.5,-0.014563162,0.039745226,-0.002777775,0,0.08396948,-0.1333334,0.06535626,0,0.014999962,-0.006802742,0.033434603,0.054017884,-0.019543986,0,0.008142655,0,0.002970327,0,-0.026666641,0.012087895,0,-0.022727273,0.038749578,0,0.084210526,0.099999984,0.230337079,-0.043478333,0,0.070038938,-0.014869874,0.024096416,-0.078629032,0.166666681,0.03125,-0.016997151,0,0,-0.040279295,0.089219331,0.014492754,-0.030456853,0.052631614,0.048387069,0.00492126,-0.078124999,0.07741777,0.026385241,-0.025641026,0.026666641,-0.006557377,0,0.031356552,0
-0.005656541,0,-0.036461846,0,-0.021052612,0.075000021,0.044776149,0,-0.300000032,-0.036745348,-0.037735902,0.001769868,-0.010067184,-0.125313288,0,-0.032128484,-0.026315853,0.006896545,0,0.016333938,0.007246428,0.014925277,0.012658172,0,0,-0.002607118,-0.007153035,0.015873016,0,0,0,0.012269986,-0.007968208,0.019736855,0,-0.023601348,0,0.000851808,0.016990348,0,-0.003999996,0,-0.04761909,-0.00473685,-0.014705868,0,-0.049999955,0.01173281,0,0,-0.038961039,-0.001848432,-0.002652581,-0.020121947,0,0.014689279,-0.0135135,-0.140909079,-0.012048222,-0.109677395,0,0.009852255,-0.043861821,0,-0.302083364,-0.014084494,0,-0.071494517,0,-0.025615693,0.020547899,0,0.001270596,0.021594671,0,-0.010769257,-0.039062499,0.004146082,0,1.232876647,0.086862108,0.106557403,-0.079999968,-0.031348007,0,-0.194174757,-0.090909078,-0.086757991,0.133333404,0.035714269,0.018181801,0.018867906,-0.011764721,-0.031728665,0.047619001,-0.03030303,-0.020172891,0,-0.25999999,0,-0.020477816,0,-0.047120419,0,-0.030769279,-0.003427972,-0.02311248,0.31296248,-0.024164571,-0.052631579,0.155844166,0.088008801,-0.042553214,0.008592221,0.006060528
