LOB,CLF,WMS,FCX,HASI,CHRD,PRTG,SOBR,INLX,RDFN,SQ,AMRC,DAC,UEC,BLNK,RIOT,AMLI,BEEM,JMIA,TPIC,COOP,HOV,LNW,RICK,LUMO,BACK,FNGR,RVYL,ABAT,PLUG,APPS,ENPH,BE,PENN
0.047085205,0.150300608,0.018440041,0.006206397,0.00844298,0.061538497,0.030186886,0,0,-0.074507889,-0.010356259,0.025502841,0.00857147,0.022727251,-0.05600001,-0.012711853,0.364566981,-0.046090492,-0.068407984,-0.006638998,0.013468,0.02804174,0.022727338,-0.052056969,-0.011735672,0.008474554,0.286417041,0,0.016949137,0.039106189,0.027993827,-0.00645278,0.054573407,-0.014070354
0.034261183,-0.013937269,-0.05036416,0.003855081,0.004688537,-0.02898548,-0.055999969,0,0,-0.034194951,-0.073408835,-0.009106772,-0.016997179,-0.022222202,-0.153954825,-0.064377623,-0.232544713,-0.139775657,-0.012015978,0.005430207,-0.009966768,-0.067036473,-0.040350908,-0.015943395,0,0.033613466,0.191176493,-0.199999968,0.058333345,-0.106451586,-0.074130142,-0.056106812,-0.117346981,-0.026503591
0.00069014,0.061837525,0.041420041,0.036866345,0.057333391,0.014925359,-0.039318145,0,-0.343478251,-0.009199833,0.021828877,0.014139258,-0.005763646,0.022727251,-0.018363883,0.03211006,-0.127819602,0.102306868,0.027027001,0.071042834,0.0218121,0.015361718,-0.053016447,-0.038703815,-0.113125026,0.016260121,-0.017283992,0.499999901,-0.023622025,0.040914462,0.034313732,0.06804284,0.080924899,0.017102959
0.049310356,0.001663852,0.030934297,0.002222155,0.053278715,0.088235297,0,0,0,0.048958858,0.007918171,0.001045618,0.002898493,0.011111167,-0.020408143,0.00444444,0.275862122,0.090991813,0.010526306,0.023661702,0.058292284,0.049780404,0.041827579,0.029962433,0.112050754,0.04799998,0.035175846,0.833333355,0,0.045086747,0.021327051,0.037043659,0.34835748,0.180851083
0.029904752,-0.03322256,0.009185595,-0.004434526,-0.031128511,-0.027027001,0.051389909,0,-0.082781457,0.000268298,-0.018412439,0.012186643,-0.005780375,0.043956001,0.029513818,-0.017699098,0.061486459,-0.032527056,0.013020883,-0.005305017,-0.012412785,0.051139022,0.024088905,0,0.013941716,-0.007633569,-0.041262098,0.272727233,-0.008064508,0.00221244,-0.016241302,-0.003623798,-0.033427771,0.015693139
-0.013401384,-0.020618618,-0.009708777,0.00816619,0.030892883,-0.055555583,-0.04887807,-0.285714286,0,0.039957035,0.006502763,0.020295843,-0.008720901,0.042105286,0.089376092,0.0045045,-0.077020964,0.068103443,-0.019280217,0.051428586,0.039277299,-0.019018147,-0.046441466,0.022727306,-0.017499983,0,0.012658216,-0.071428507,0.02439022,-0.007726341,0.004716939,0.027190849,-0.004103148,-0.035765378
-0.012936706,-0.00877188,-0.007761345,-0.011045604,-0.010188942,-0.014705868,0.012924425,0,0,0.041774183,0.063447327,-0.002360071,-0.008797624,0.050505002,-0.021671806,0.013452902,-0.103448338,0.077481841,0.22280469,0.034782575,-0.016628822,-0.008115433,-0.030993087,-0.014222127,0.017811688,0,0.002500057,-0.076923124,-0.071428567,-0.043381468,0.039123631,0.071320173,-0.022366049,-0.003857598
0.041284472,0.042477835,0.009880649,-0.003722967,0.031789344,0.104477599,0.053164557,0,0,-0.020049538,-0.010904288,0.007772881,0.00887571,-0.019230752,-0.034810168,0.017699098,-0.107692301,-0.008239746,-0.040728844,0.010154094,0.00614911,-0.010909081,0.037859004,0.0324615,0.000625014,-0.015384576,-0.004987586,0.166666645,0,0.055813898,-0.033132499,-0.038401045,0.028898225,0.072683904
-0.005034614,-0.016977913,0.015083389,0.017937178,0.016725503,-0.0135135,-0.057692308,0.2,0,0.039403924,0.017245412,-0.03085178,0.005865131,0.009803912,0.140983631,0.017391288,0.178448296,0.005287058,0.157541886,-0.0117851,0.023682159,0.053308816,0.025157209,0.007860472,-0.000624624,0,-0.025062633,0.14285724,0.017094001,-0.014317193,-0.021028073,0.016039335,0.094792213,-0.00222155
0.018975322,-0.006908456,-0.012449728,-0.022026398,-0.010678434,-0.027397315,0.066326531,0,0,0.013122651,-0.048382046,-0.007612433,0.014577258,-0.019417458,0.018678177,-0.021367502,0.024140448,0.150262955,-0.136100376,-0.007015109,-0.005223858,-0.023996476,-0.068711594,0.020797002,-0.038124979,-0.015625059,-0.038560435,0.062499938,-0.016806707,-0.046927384,-0.016706447,-0.00660444,-0.060929954,-0.058168665
-0.010242092,-0.017391288,-0.010980098,-0.015015064,-0.021003479,-0.014084494,-0.013875569,0,0,-0.034780451,-0.012364733,-0.020571832,0.005747083,0,-0.050775758,-0.030567657,-0.024999977,-0.032005272,0.060335193,-0.023313312,-0.009002242,-0.032186017,0.127799769,-0.042444643,-0.012995501,-0.007936488,-0.064171125,0.058823568,-0.068376071,-0.001172248,-0.013754052,-0.032754933,-0.037564022,0.027777737
-0.005957993,0.042477835,0.027343819,0.033536667,0.024135983,-0.028571402,-0.039301338,0.329999951,0,0.080765404,0.035746612,0.020291908,0.028571427,0.079207964,0.049034164,0.189189221,0.032967001,-0.027665307,0.030558479,-0.006509957,0.020439024,0.004157051,0.022196212,0.005319091,-0.025016404,-0.04,-0.04285717,0.111111091,0.064220196,-0.01995306,0.030352818,0.043084654,-0.04080429,-0.05520409
-0.003154492,-0.040746991,-0.015009056,-0.024336394,0.002909591,-0.014705868,-0.005656541,-0.125313288,0,-0.091975163,-0.017813104,-0.017445918,0,-0.055045927,0.028328653,0.049242375,0,-0.108952097,0.041922276,-0.020021815,0.040801202,-0.016099374,-0.014857156,0.01146382,-0.036461846,0.075000021,0.044776149,-0.300000032,0.034482726,-0.034730533,-0.035828085,-0.080199318,-0.075832281,0.010346931
0.102531622,0.028318557,0.013815591,0.005291063,0.014505173,0.074626882,-0.015644056,0,0,0.050645731,0.040806419,0.015625019,-0.011111028,-0.038834915,0.325068813,-0.00722021,0.028368852,0.059190048,0.115799838,-0.037890061,0.029935858,0.220663925,0.07482604,0.104620632,-0.071478656,-0.046511607,0.137142863,0.07142862,0.008333392,0.016128927,0.033856384,0.033024627,-0.14209474,0.127108353
-0.005166428,-0.024096363,-0.004809638,-0.027067643,-0.004003424,-0.055555583,0.021671811,-0.057306593,0,0.035671234,0.004511877,-0.014685317,-0.011236078,0.020202001,0.29833679,-0.07272729,-0.020689717,0.060294094,0.11433599,0.003474909,0.105882336,-0.06396017,-0.01457099,0.040252706,0.057358508,0.016260121,-0.045226147,0.200000021,-0.32231406,-0.026862003,0.067092585,0.000338303,-0.021772919,-0.016301358
-0.018465203,-0.086419796,-0.013290293,-0.001545548,0.005742214,-0.05882356,0.03030303,0.209726521,-0.061371869,-0.032348135,0.005575786,-0.01774308,-0.005681776,-0.039603923,-0.115292202,0.035294178,0,-0.016643535,0.228097895,-0.015775292,0.021902402,-0.046644897,-0.037787542,-0.083459788,0.014989296,0.04799998,0.052631592,0.055555502,0.268292617,-0.032622303,0.038922191,0.020629037,-0.033386334,-0.080413007
0.021164056,0.04440155,0.035918169,0.013931911,0.010562485,0.015624985,-0.058823529,0,-0.015384601,-0.02104377,0.038120883,0.020953754,0.037142897,0.051546341,-0.046153866,0.325757523,0.007042247,0.036671332,0.349614359,0.03362004,0.094917284,0.057939932,0.063745069,-0.003311276,-0.02953587,0.007633569,-0.004999995,-0.052631531,0.019230828,0.188067419,0.072046109,0.014082148,0.123355265,0.066469722
-0.002302739,0.011090563,-0.033293991,-0.011450473,0.02627115,0.046153896,0.021041632,-0.24623117,0,0.016336987,0.015059338,0.092002844,0.269972396,0.019607825,0.080645198,-0.028571401,0.010489584,-0.005442172,-0.224761872,0.050302568,0.013982104,0.02312372,0.00428036,0.048172692,0.010869537,0.196969782,0.005025121,0.166666681,-0.037735887,-0.00327508,0.044354828,0.126449893,0.033674967,0.03656509
0.030582734,0.036563125,0.016710937,0.078764537,0.015138911,0.117647033,-0.024688821,0,0,0.011119239,0.071037061,-0.027867809,-0.06290655,0.009615376,0.106233538,0.179411799,-0.010380695,-0.02667581,0.044226,0.045732821,0.025372367,0.017843012,0.026638252,0.017432739,0.007168486,0.02531639,-0.037500024,0,0.039215728,0.021905784,0.04826261,0.087599727,-0.007790344,0.025922001
0.012877883,-0.019400376,0.063539876,0.042233311,-0.002440358,-0.078947373,-0.002092018,-0.003333321,0,0.037054726,0.05083587,-0.015999985,-0.009259302,-0.019047602,-0.033730173,0.059850314,-0.038461503,-0.052002797,0.005882375,-0.022382972,-0.018289411,0.036229073,0.039439554,0.012460975,0.020640566,-0.166666641,0.024415611,-0.095238153,-0.04716984,0.150053551,0.305708979,-0.048273039,-0.074232687,0.142485056
0.037036963,-0.014388476,0.045985631,-0.04120886,0.039956543,-0.028571402,0.016771472,0.013377939,0,0.007146094,-0.044025966,0.027777767,0.095794327,0,-0.026694029,-0.112941181,-0.026909048,-0.057820589,0.126315778,0.014793945,-0.014794546,-0.03421052,-0.02596108,0.063076889,0.056485318,-0.029629648,0.02434076,-0.052631531,0.069306944,0.051258175,0.062059223,0.020596799,-0.033153454,0.117191047
0.038912754,0.100364998,-0.015495587,0.030086012,0.02561417,0.05882356,0.010309278,0,0,-0.045548133,-0.053525369,0.015161473,0.087419988,-0.029126187,-0.066666661,0.095490752,0.041106088,0.050354079,0.025441317,0.064560939,0.043381574,0.059166933,0.035878977,0.052098548,0.021782174,0,-0.039603923,0,-0.046296326,0.067375908,0.020362952,-0.013728721,0.039074942,-0.073877529
0.002565351,-0.004975159,0.017935646,-0.029207282,-0.0382262,0.02777775,-0.07551022,-0.372937309,0,0.027338114,-0.007822566,-0.00909087,0.007843079,-0.029999971,-0.089511816,-0.123486735,-0.052404848,-0.077153607,-0.171139198,-0.036354736,0.009594899,-0.037486166,0.000494816,0.138239335,-0.03423771,-0.030534371,0,-0.111111091,0,-0.060631191,-0.003036863,-0.063195901,-0.017651539,0.026884032
-0.004605993,-0.001666705,0.06094933,0.000716448,0.061208253,0.040540501,0,0.673684249,0,0.009337104,0.005569651,0.024574049,0.066147991,0.041237073,0.138033802,-0.022099427,-0.166666682,0.036526037,-0.196701347,0.026222284,-0.002111981,0.05001907,0.020771518,0.015105587,0.014715737,-0.031495984,-0.020618598,0.062499938,-0.029126187,-0.060123809,0.050913842,0.05780088,0.032031238,0.067811158
-0.005141353,0,-0.023385847,-0.012884774,-0.040948805,-0.038961003,0,0.003144584,0,0.006938002,0.02999567,0.019827276,-0.034671653,-0.009900981,-0.038830689,0.019773993,-0.08181821,0.018010927,0.045627407,0.095285239,-0.034920628,0.041818168,0.00484498,-0.02023809,0.015820684,-0.008130164,-0.002631576,-0.058823474,-0.029999971,0.068673522,0.038923418,0.051833048,0.090840258,0.072146308
-0.00671833,0.023372345,-0.013014099,-0.000725211,0.005207011,-0.0135135,0.078697627,-0.131661425,0,-0.007349556,-0.008589955,-0.026340551,0.041588012,0.00999999,0.003631408,0.047091435,0.075247501,-0.00307692,-0.020363617,-0.000903148,0.001644775,-0.004188444,-0.01108966,0.02004871,-0.023361432,-0.049180309,-0.044854902,0.124999975,-0.010309268,0.003521124,-0.013551222,-0.022970001,-0.016655085,-0.016307384
0.001040595,0.052202233,0.001758134,0.023222054,0.025382078,-0.013698617,-0.048398682,0.119133604,0,0.013651091,0.074105301,-0.000322007,0.016333882,0.019801962,-0.044776108,0.097883631,0.068139966,-0.031635791,-0.110616236,-0.036456738,-0.020251824,0.20259378,0.003900533,-0.006551553,-0.003322272,-0.017241336,-0.019336999,0.055555502,-0.010416739,0.070175458,0.046464631,0.025970391,0.005645725,0.01695883
-0.020789977,-0.006201545,0.030712499,0.02198583,-0.041929781,-0.041666708,-0.00010755,-0.048387097,0.257812539,-0.003423911,-0.009443878,-0.011275785,-0.032142749,-0.029126187,-0.031250082,-0.026506056,0.043103511,-0.030278893,0.002504231,0.000938048,-0.044692696,-0.031769167,0.0126275,-0.034172728,-0.000666682,-0.026315834,0.011267595,-0.052631531,-0.042105224,0.046721365,0.027027057,0.001332349,0.192982456,0.037661648
0.034501076,0,0.005618932,0.036779965,0.026891618,0,0.016023288,0,0,0.037562973,-0.004435899,0.018572815,-0.014760217,0.039999962,-0.076246312,-0.086633641,0.041322273,0.050123225,-0.064945934,0.002811626,0.033918123,0.013244991,-0.044124703,0.034760966,0.004002696,0,0.125348206,0.111111091,0.032967001,0.068911443,0.042857119,0.004390556,-0.006470624,-0.011737117
0.00667007,-0.001560024,-0.024720718,-0.016064221,0.069062835,-0.057971046,0.005503775,0,0.009316761,0.037969123,0.03650998,-0.011836239,-0.028089976,0.048076994,-0.159788337,0.081300799,0.035714252,-0.040688538,-0.031166469,-0.014018657,-0.026583779,-0.004753412,0.001505207,-0.02399487,0.00664448,0.009008986,-0.212871263,-0.099999984,-0.031914864,0.001465235,0.014419597,-0.031792311,-0.031379443,0.033802344
0.001528876,-0.042187496,-0.007986083,-0.023129204,-0.009846514,-0.076923006,-0.005263158,0,0,0.00893233,-0.004876136,-0.010035593,-0.001926744,-0.036697321,-0.143576808,-0.066416066,-0.080459697,-0.028548155,-0.080882363,-0.005055287,-0.002905243,0.026268689,-0.006512984,0.007990089,0.001320162,-0.026785647,0.084905653,0.055555502,-0.010989,-0.054133121,-0.003553606,0.00068413,0.042787215,-0.017320667
0.017302818,0.030995115,0.004375301,0.013927555,0.015037802,0.0333333,0.111111111,0,0,-0.020236069,-0.021341152,0.019293661,-0.017374364,0.009523801,0.186764628,-0.0255033,-0.137500062,-0.058774124,0.035000038,0.008891734,0.078088588,-0.002036059,0.011094267,0.009755797,-0.013843114,0.009174288,-0.072463767,0.052631614,-0.05555559,-0.045630328,-0.083452214,0.003007947,-0.042203947,0.002518043
0.050525312,0.014240455,0.001568199,-0.006868121,0.01218637,0.032258034,-0.024380929,0,-0.092307678,0.004302942,0.021147683,0.097208876,0.031433946,0.01886802,-0.040892185,-0.013774157,-0.01449274,-0.020517439,0.025120702,-0.01384956,0.001621659,-0.029437543,-0.007481278,0.027777929,0.003342259,0,0.046874955,0.050000032,0.058823568,0.041329029,-0.046303521,0.035032711,-0.002448036,0.007893768
-0.043333229,0.00468022,-0.0156575,0.038035936,-0.022899051,-0.031249971,-0.014057032,-0.06779661,0,0.00599826,-0.008128997,-0.010233985,-0.043809412,0.00925925,-0.047803604,-0.047485989,-0.009803912,0.206739577,-0.087653099,-0.012767304,-0.007015708,0.012612672,0.04623116,0.05816672,-0.003997363,-0.036363659,-0.053731294,-0.047619076,-0.022222201,0.015564187,-0.034271732,-0.009087349,-0.00429446,-0.017799929
0.007217466,-0.018633522,-0.010781268,-0.007328481,0.010147552,-0.032258034,-0.009009937,0,0.203389795,-0.012989792,0.012163361,-0.028360388,-0.015936331,0.018348606,-0.040705525,-0.041055748,0.00495049,-0.011320726,-0.064049573,0.002909801,-0.026630423,-0.026393812,0.014889504,0.023320504,0.0073579,-0.037735814,0.041009424,-0.050000032,0.056818125,-0.004597733,-0.040980115,-0.023923385,0.011090592,-0.000724917
0.024956638,0.025316431,0.003930561,0.050335593,0.014111401,0,-0.010890163,0.072727273,0.126760579,0.042287011,0.002056372,-0.006384892,0.032388722,0.036036001,0.032531827,0.097859307,0.024630519,0.007633544,0.049668851,0.012894894,0.018983817,0.013706882,0.040227185,0.059685508,0.009296108,0,0.039393975,0,0.064516154,0.006158578,0.05638761,0.035403028,-0.006093869,-0.025752597
0.069431171,0.015432084,-0.011051643,-0.002555894,0.001415132,-0.0666667,0.004949473,0,0,-0.015317774,0.023279709,0.044675614,-0.009803824,0,-0.036986298,-0.025069615,0.096153873,0.049999989,-0.033648858,-0.022597103,0.004383557,-0.058894205,-0.058689674,-0.020993451,0.003289486,-0.029411752,0.011661796,0,0.050505002,-0.00688601,0.008757339,0.01564969,-0.039852829,-0.048771457
0.016681641,0.02735567,0.039653915,0.036515116,0.012482338,-0.053571484,-0.035179416,0,0,0.050872441,0.044497407,0.021968366,-0.047524879,0,0.076813648,0.071428571,0,0.040404072,0.031556036,0.011071318,0.046917655,0.087803321,0.04059933,0.018305234,-0.016393443,-0.002020248,0.074927951,-0.105263145,-0.009615376,0.08859789,0.112443127,0.019163481,0.050447058,0.133659531
0.042128612,0.007396407,0.017163706,0.005562432,-0.006513037,0.037735928,0.042816967,0,0,0.021204191,-0.022680899,-0.102321575,-0.024947942,-0.017391288,-0.037648655,-0.085333316,-0.026315765,-0.056172012,-0.008438811,0.009017736,0.021886403,0.005283249,-0.007895962,0.030816808,0.009999975,-0.084008091,-0.077747979,0.17647061,-0.067961102,-0.070063678,-0.020066853,-0.021471255,0.001823634,-0.006904912
-0.01148934,-0.044052822,-0.04209983,-0.04363863,-0.051276232,-0.0181818,-0.025974011,0,-0.25,-0.068364308,-0.061517706,-0.028416328,-0.017057651,-0.035398196,-0.073438553,-0.078717194,-0.045045109,-0.074944859,-0.049999929,-0.059687228,-0.046404886,-0.024817474,-0.101591761,0,-0.001320099,-0.170165709,-0.011627896,-0.050000032,0.041666625,-0.121004575,-0.085324229,-0.119709088,-0.046116462,-0.062749882
0.021120686,0.012288774,-0.012989391,0.029562948,-0.002961481,-0.018518611,0.02553844,-0.06779661,0.016666651,-0.05067283,-0.042326319,-0.015116694,0.028199543,-0.018348606,-0.051851838,-0.015822845,0,-0.074662472,-0.051511761,-0.039035969,-0.018181826,-0.12574852,0.007295434,0.052316975,-0.025776625,-0.070572575,0.014705868,0.052631614,-0.029999971,0.018181821,-0.025704843,-0.02418878,-0.083333359,0.004265641
-0.046010916,-0.057663142,-0.009374389,-0.018726563,-0.018069342,-0.056603723,0.040104033,-0.054545455,0,-0.003986718,-0.049730165,-0.011678294,0.008438963,-0.037383251,0.009374991,-0.093247579,-0.047169769,0.095279025,-0.024793392,-0.047333104,0.082244018,-0.018493182,-0.028453142,0.002367346,-0.029172277,0.044412621,-0.043478288,-0.099999984,-0.051546423,-0.002551079,-0.000851083,-0.016777517,-0.060374732,0.021421973
0.013716768,0.004830875,0.033666827,0.026717418,0.056465837,-0.079999983,-0.028846154,0,0,0.068490059,0.036661678,0.017555656,-0.002092111,0.038835031,0.026315801,0.046099332,0.019801962,0.050940408,0.054479394,0.052651098,0.034725647,0.081995827,0.02076674,-0.03401039,0.030747699,0.013717386,-0.048484803,-0.05555559,0.010869555,0.034100647,0.067717214,0.040891559,0.069423898,0.051346955
0.009166337,-0.020833276,-0.003344942,-0.022924313,-0.018611234,-0.108695676,0.009801959,-0.019230769,-0.016393427,0.045993738,-0.021773797,-0.011944217,0.044025111,-0.028037466,-0.034690802,-0.047457662,-0.009708729,-0.0574198,-0.033295059,-0.010567074,-0.011186748,-0.04643665,0.003129863,-0.004401095,0.004745742,0.059539905,-0.036624206,0.117647042,-0.010752678,-0.000824421,-0.003988847,-0.023777886,-0.047651906,0.074118615
0.002595142,-0.004910018,0.0010598,0.031705844,-0.021881837,-0.073170735,-0.019511696,0,0,-0.037803378,-0.025661092,-0.037273357,0.044176723,-0.019230752,-0.053125023,0.03558724,0,-0.070411418,-0.021377708,-0.034531837,0.005410753,0.037199878,-0.013520553,0,-0.002024274,0.021711376,0.074380131,-0.052631531,-0.02173911,-0.033828371,-0.030836947,-0.015128593,-0.023205199,-0.052353514
0.038826612,0.041118422,0.048350146,0.005531544,0.030077012,0.052631608,0,0,0,0.022539292,0.05056382,0.021276617,0.100000009,0.088235328,0.10561054,0.03780065,-0.029411737,0.030638269,-0.004854364,0.007374589,0.04598819,0.039452204,0.39325257,-0.021161412,-0.000676148,0.023749987,0.107692278,-0.05555559,0.055555502,0.045260438,0.045867714,0.067434708,0.086117285,0.107281677
-0.009136189,0.014218034,-0.009426119,0.003056318,0.010617754,0.299999933,-0.03,0,0.416666667,0.051567223,0.069944644,0.028346991,0.052447633,-0.009009,-0.0014925,-0.00662251,-0.080808063,0.164327067,-0.045121938,0.026354364,0.004209549,-0.034190661,0.146802842,0.013574631,-0.012855182,0.050061032,-0.027777752,0.058823568,0.01052639,0.023692808,0.132753879,0.038422879,-0.010936421,0.041043674
0.014249739,-0.006230524,0.013763896,0.022547186,-0.026026626,0.076923121,0.030927835,0.078431373,-0.056470534,-0.014423077,-0.022330077,0.022251746,0.101328771,0.100000011,0.001494731,0.016666651,0.065934067,-0.006382989,0.058748409,-0.004636272,0.017233388,0.030204559,0.019465528,0.001984228,0.004112369,0,0.079999992,-0.05555559,-0.031250052,0.032721457,0.124171589,0.009284897,0.030407711,-0.005716063
0.002066078,0.047021898,-0.006872378,0.014898867,-0.034322263,-0.053571484,-0.000500031,0,-0.002493823,-0.035121936,-0.035815979,0.002599088,0.024132773,0.033057819,0.135820948,-0.016393427,-0.061855671,-0.084225574,-0.024125429,-0.0662845,-0.021062316,-0.025851189,-0.001618098,-0.037623687,-0.012286645,-0.019767377,0.031746065,-0.058823474,0.010752678,-0.007727931,0.003723206,-0.081834394,-0.024144846,0.076061379
0.078762909,0.04041916,-0.012489375,-0.0017616,-0.005839049,-0.07547163,-0.000500204,-0.090909091,-0.0625,-0.071385289,-0.004325768,-0.016850306,0.038291645,0.031999969,0.102496741,0.016666651,-0.021978066,0.007794262,-0.04573552,0.023407545,0.015902721,-0.048867322,0.068395419,0.015431997,0.010366248,-0.039145972,-0.020512862,0,0,0.056074786,0.013601313,0.020936053,0.184192393,-0.032876733
-0.063837916,-0.109352485,-0.038967708,-0.079411941,-0.009448312,-0.102040839,0.001000986,0.18,0,-0.009581852,0.042135031,-0.029663797,-0.110638338,-0.186046525,-0.052443446,-0.039344225,-0.066292153,-0.013147724,0.020725431,-0.012748412,-0.026243081,-0.011228307,0.03003646,-0.047619145,-0.008207927,-0.049382671,-0.044502576,0,0.031914948,-0.014749318,-0.002439824,0.035886988,0.040046463,-0.007365392
-0.013883169,-0.017770619,0.05495284,0.001916936,0.016241165,-0.068181821,-0.025,0,0,0.033421294,0.029579151,0.021059746,-0.00318973,0.009523801,0.133333389,0,-0.052948221,-0.040752386,0.049492429,-0.015191782,-0.030732843,0.05918793,-0.005301923,0.055319324,-0.041379337,-0.012987062,-0.109589064,0.187499913,0.041237073,-0.032185581,-0.016508741,0.02135184,-0.057477717,0.06107304
-0.013250577,-0.03453948,-0.023095004,-0.058035608,-0.037797915,-0.097560956,-0.005538471,0,0,-0.038085126,-0.038562891,0.002328666,-0.022400028,-0.094339594,-0.143174296,-0.112628039,-0.121982231,-0.107843114,-0.122128195,-0.047821047,0.024390244,-0.063677744,-0.098312101,-0.091229798,-0.017266171,-0.026315723,0.046153875,0.052631614,0.009900981,-0.06573862,0.015542432,-0.027135631,-0.097690922,-0.072081772
-0.003357068,-0.027257215,-0.004831768,0.041299911,0.014764009,0.054054002,0.005569316,0,-0.120000013,0.026985208,0.018183042,0.011948245,-0.013093192,0.052083347,-0.002590671,0.034615445,-0.010130202,0.025641001,0.012396649,0.040097195,-0.009047644,0.032963247,0.076518816,0.03272315,0.033674967,-0.040540608,-0.058823542,-0.050000032,-0.029411737,-0.069536437,-0.072849629,-0.012238409,-0.041338591,-0.07275363
0.002105225,0.029772342,0.003988227,-0.005201652,0.027539624,0.051282081,0.022564071,0,0,0.023691546,0.035519688,0.041653016,0.016583744,-0.009900981,0.106493593,-0.003717468,0.023391773,0.026785732,0.057142868,0.032710286,0.005766499,-0.018810929,0.080536897,-0.024704539,-0.018413614,0.04929583,-0.031250044,0,0.151515166,0.036476855,0.00297122,0.060654068,0.038329941,0.091747405
0.052521019,0.115646227,0.042659774,0.03921569,0.034892357,0,-0.022066169,-0.023728788,0,0.024616074,0.019274621,0.029911803,0.094616522,0.00999999,0.072769936,0.022388038,0.30000006,0.033043488,-0.001286969,0.046757155,0.07023408,0.109551553,0.035855464,0.06883246,-0.007936483,0.069798633,-0.083870967,0.052631614,0.771929768,0.133047231,0.022053986,0.061396312,0.112722418,0.043951321
0.029540962,0.001524425,0.008116482,-0.036477969,0.023210441,0,0,0,0,0.021355255,0.025192854,0.022928769,0.055141588,0.029702942,0.092997746,0.007299263,-0.109890133,-0.015151541,0.050257652,0.014048969,-0.00714285,-0.048133276,-0.047151802,0.004636873,0.018181818,0.00627351,0.05633806,-0.050000032,-0.217821813,-0.0030303,0.063768103,0.034041511,0,-0.048134868
-0.017836446,-0.022831064,0.025961322,0.020887722,0.00931233,-0.317073162,0.0246154,0,0.060606076,0.003819836,-0.013712727,-0.001793113,0.036723132,-0.038461503,0.032032098,-0.02173911,-0.049382742,0.039316243,-0.019631884,0.028774404,0.003597119,0.054132903,-0.001430184,0.046153739,-0.012857165,-0.029925159,0.00333333,0,-0.145569539,0.018996961,-0.00877981,0.022153381,0.064573472,0.047399411
0.02684577,0.043613665,0.033311996,-0.005754424,0.027903663,-0.250000027,-0.009009024,0,0,0.058682161,0.036542617,0.002694615,0.074931873,0,0.034917521,-0.018518501,0.115584479,0.025493456,0.0112641,0.024861921,0.037634416,0.061193045,0.030363832,-0.014215613,-0.010130202,0.028277628,0.029900304,0.052631614,0.022222141,0.043997029,0.075137415,0.083787457,-0.038397254,0.018844605
0.034217469,0.049253793,-0.023248675,0.025080303,0.001856145,-0.190476157,-0.024747444,0,0,-0.001891833,0.00664725,0.00447888,0.11533602,-0.019999981,0.017806896,-0.018867996,0.067520334,0.20208496,0,-0.016846361,0.031088053,0.040567998,0.014178435,0.019393419,-0.005117006,-0.006249984,0.29032262,-0.050000032,0.01449274,0.010000025,-0.023295445,0.010278161,-0.075810206,-0.017820976
0.099256469,0.058321456,0.031418557,0.023839338,0.019685064,0.05882356,0.009839429,-0.027777803,0,0.015163061,0.066682374,0.056183098,-0.031818331,0.020408143,0.023020259,0.023076994,0.264994517,0.163442348,0.007425795,0.065113077,0.00293139,-0.031746015,-0.000822335,0.09121943,0.028655426,0.006289292,0.125,0.052631614,-0.035714197,0.113154129,0.034904035,0.084264102,0.108328144,-0.031065321
-0.035847037,-0.029569928,0.010307825,-0.036764594,0.002498237,-0.055555583,-0.041025641,0,0,-0.010268914,-0.030842372,0.016887203,-0.086854362,-0.00999999,-0.027902743,-0.033834643,-0.120689646,-0.118692694,-0.027027059,0.009009031,-0.018789175,-0.034800088,-0.044718821,0.008940572,0,-0.022500038,0.044444402,0.150000016,-0.044444518,0.031130863,-0.000281117,0.005303382,0.103389822,-0.03617528
0.053665423,0.066481999,0.024059547,0.073791369,0.025147208,0,0.058823529,0,0,0.020184938,0.027603493,0.030722407,-0.003856091,0.080808123,-0.04444449,0.035019516,0.058823591,0.072869219,0.077020158,0.117984716,-0.005106419,0.037246721,-0.011774838,0.024811686,0.007142884,0.025575465,0.048936176,0,-0.069767439,0.123228593,0.02698901,0.09384194,0.1075268,0.007506542
0.028295472,0.0025974,0.009814381,-0.00473942,-0.001546861,0,0,0,0,-0.007581428,0.01842606,-0.011009662,0.154838753,-0.009345896,-0.065891412,0.101503749,-0.037037111,-0.007883515,0.233294348,-0.028522532,0.014970077,0.066647504,0.013658856,0.06528315,0.002836877,0.04613469,-0.026369096,0,-0.041666628,-0.019199144,-0.019709757,-0.021517341,-0.04669433,-0.040321324
-0.004532166,-0.022020674,0.022971461,0.02559532,0.014165537,-0.05882356,0,0,0,0.021613633,0.020599448,0.025794105,-0.060335317,-0.028301861,0.01244812,0.056313979,0.010576959,0.032396012,-0.015209201,0.043159053,0.019806204,-0.015890119,-0.037557378,-0.009334386,-0.007779392,-0.022645995,0.043750006,0.043478219,0.060869575,0.030760692,0.017313569,0.034881519,0.111542151,-0.01507087
