MANH,FCEL,AXTI,SRDX,FORR,EGY,VGZ,USPH,CPSS,NVO,UHS,CBRL,BKH,VTR,ESE,UNH,OKE,TJX,ALB,EMR,SOTK,ELSE,LXU,NVEC,CNX,PLX,EPM,MED,ENSV,RDNT,COR,EHC,WRB,HUM,SKYW,LH,MD,DVA,MTH,PXLW,CRK,EOG,PTEN,RRC,NOV,XOMA,MYGN,REGN,VRTX,CLDX,AVDL,MBOT,CDMO,ABEO,ASYS,EXC,PPL,CNP,THC,D,CB,ORI,AJG,ALL,STT,SMTI,SCWO,CMCL,OMEX,CLWT,EMKR,CIEN,CHKP,JNPR,NTAP,TENX,CVV,ALNT,RAND,WILC,DGX,COLM,TTEK,TK,FL,FSI,MET,MO,IDA,RNR,EG,SEIC,NVR,LEN,TOL
0.017021277,-0.031796502,0.011904762,0,0.052573737,0,-0.142857143,-0.017341223,-0.047619048,-0.032421984,-0.030359151,-0.032653391,-0.010498551,0.06779724,0.00317502,-0.039215682,-0.006864818,0.003389803,-0.013773492,-0.015473754,0,-0.021739358,0,0,0,0,0,0,0,0.326530538,-0.037182271,0.026086524,-0.006250513,0,0.014986197,-0.033333311,0.078341014,0.025862066,0.011363636,-0.040441176,-0.029411592,0.017036528,0.006696436,0.040000039,0.015967684,-0.042735043,-0.073435808,-0.010526316,-0.069950739,-0.096345515,0.044444444,-0.048780488,-0.033613455,0.014925373,-0.006134969,0.007320563,0.005555749,0.00191223,-0.044543462,0.013550206,-0.003999868,-0.023648199,-0.00762195,0.00781269,-0.039908678,0,-0.054054118,0,0,-0.062499942,-0.041311511,0.028659954,0.014027549,0.115589611,0.050694627,0.346153846,-0.090909091,0.273631765,0.272727242,-0.035714261,0.012804421,0.05631062,0.011961435,0.008626889,-0.009661921,0,-0.030581027,-0.014851677,0.007220405,-0.005813553,-0.001677852,0.018868446,0.005263158,-0.010810367,0
0.150627615,0.011494253,0.044117647,-0.009118541,0.063475639,0,0,0,0.05,-0.021025146,-0.014231878,-0.029535577,-0.013261943,-0.079365297,-0.015822852,-0.014577243,-0.013825189,0.006756499,-0.005587416,-0.001964577,0,0,-0.043478326,0,0.007782053,0,0.040000115,0,0,-0.046153804,-0.010162332,-0.025423318,0.006289828,0.027272922,0.041610735,0.014778343,-0.021367521,0,0.033707865,-0.021072797,-0.007575712,-0.013698814,-0.013304299,0.096154466,0.025540339,-0.071428571,-0.056207037,-0.055319149,-0.025423729,0,-0.031914894,0,-0.017391309,-0.014705882,-0.012345679,-0.007267362,-0.005525053,-0.009542059,-0.00466204,0.006684771,0.014056687,0.006919563,-0.001535946,0.028423881,0.03147274,-0.058823529,-0.02857136,0.333333194,-0.084482732,-0.066666766,-0.049931531,-0.020331325,-0.002926278,0.030973766,0.016523189,-0.057142857,-0.025,0.101562566,-0.14285713,-0.101851937,0.051201127,-0.022059025,-0.035460855,-0.006289138,0.039024494,0,0.053627903,-0.015075439,0.012544668,0.001461615,0.001680672,0.017360544,0.00104712,0.005464085,0.021052717
0.089090909,-0.077922078,0.014084507,-0.016871166,-0.029354185,0,0,0.02941167,0.238095238,-0.001341935,0.044273546,0,-0.013441676,0.034482039,0.012861385,0.028846458,0,-0.026845631,0.002809528,-0.029035426,-0.1,0.06666692,0.045454617,-0.062500043,0.00772196,0,0.2,0,0.165333382,-0.016129017,0.010266665,-0.017391459,0.009374849,0.01769909,-0.051546253,0.041608772,0.03930131,0.008403232,0.016304348,0.017612524,-0.007633541,-0.035714049,-0.029213243,-0.03508784,0.001915654,0.067307692,0.089974345,0.101351351,0.046195652,-0.058823529,0.010989011,-0.038461538,-0.061946879,0,-0.05,0.026354332,0.011110916,0.010597205,0.039812684,0.000663834,-0.005941581,-0.010309007,0.003076521,-0.016331586,0.008347864,0,0.029411692,-0.249999922,-0.177024517,0.250000044,0.03311731,-0.009992314,0.113393774,-0.003576456,0.061118354,-0.03030303,0.051282051,0.017730551,0.111111168,0.010309359,0.029464602,0.018796919,0.002451149,0.012658455,0.028168676,-0.074074128,-0.026945952,-0.035714045,0.014159419,-0.004379441,0,0,0.001046025,0.002717869,-0.025773152
-0.060100167,0.040492958,-0.05,0.009360374,-0.155242036,0,0,0.005714596,0,0.006048354,0.013825441,0,-0.01907344,0.066667309,-0.003174068,-0.042416007,0.011682284,-0.010344539,-0.005602578,-0.005068907,0,0.093749686,0,0.333333333,0.022988365,0,0,0,0,0,0.002032689,-0.035398212,-0.003095532,-0.008695786,0.013587384,0.059920199,-0.037815126,0,0.026737968,-0.017307692,0.06923074,0.037036782,0.004629577,0.072727087,0.021032598,0.004504505,0.036949667,-0.044989775,0.019220779,-0.015625,-0.02173913,-0.013333333,0,-0.044776119,0.059210526,0.007132589,0.002747464,-0.012392422,0.009008975,0.007299079,-0.029879811,0,0.018405367,-0.008940507,-0.014559103,0.0625,0.142857218,0,0,-0.057142734,-0.086411162,-0.025232919,-0.039300234,-0.066403864,-0.020220224,-0.0765625,0.024390244,-0.080139422,-0.150000069,0,-0.037966684,0.007380108,0.017114713,0.056249866,-0.013698755,0,0.003076895,0.018518389,-0.006980506,0.005865424,-0.035234899,-0.029578636,-0.001044932,-0.02439049,0
-0.13321492,-0.052453469,-0.005847953,-0.04057187,0.035799679,0,-0.166666667,-0.034091118,-0.019230769,-0.020040034,-0.01909074,0.004347799,0.01944431,0,-0.009554328,0.00825835,0.016166207,-0.027874339,0,0.004075855,0,-0.038094858,-0.043478326,0,-0.011236164,0,0,0,0,-0.065573804,-0.038539587,-0.091743159,-0.003106221,-0.008771772,-0.061662796,-0.010050268,-0.048034934,-0.016666794,0.036458333,-0.01369863,-0.079136856,-0.01785695,-0.006912453,-0.033898017,0.00936348,-0.067264574,-0.066717225,-0.053533191,-0.055555556,-0.035714286,-0.022222222,-0.081081081,-0.037735859,-0.09375,0.105590062,0.009914887,0.010958712,0.009652157,0.020089286,0.013174914,-0.014373906,-0.003472077,0.057228822,-0.030926997,-0.006952932,0.117647059,0.124999966,0,0,0.060605922,-0.037375995,-0.029470331,-0.102519328,-0.039983991,0.00500301,-0.035532995,-0.071428571,-0.098484906,0.205882411,0.040816298,-0.020643838,0.010988906,-0.004807785,0.007396225,-0.037036513,0,0.003067202,0.038960952,0.007029576,0.005830138,-0.013913043,0.02930828,0.0041841,0,0.007936358
0.077868852,-0.020535714,-0.001470588,0.079339509,0.009216571,0,0,0.035294342,0.137254902,0.004089795,0,-0.025973977,0,0.046875144,0.006430532,0.011168958,0.002272457,-0.01792143,0.005634144,0.050735988,0.055555556,0,0,0.049999853,0.007576364,2.2,-0.198718037,0,-0.141876466,0,0.040084424,0.010100909,-0.009345971,0.053097344,0.032857069,0.022842655,0.018348624,0.016949284,0.005025126,-0.031746032,-0.039062368,-0.062626172,-0.020881522,-0.017544456,-0.009276619,0.033653846,0.026807508,0.029411765,0.023205613,0.053497942,0.011363636,0.088235294,0.019607848,0.103448276,-0.033707865,-0.023842913,0.00542047,-0.009559883,-0.00218815,-0.003900612,0.031249501,0.020906168,-0.021367604,0.063829237,0.025671336,-0.210526316,0.088888916,0,-0.141876423,-0.085714278,0.012678216,0.076323348,0.081712059,0.082498798,0.12072192,0.087719298,0.025641026,-0.075630257,0.024390211,0.029411745,0.011778552,0.013587111,0.041062834,-0.066079338,0.033653479,0,0.006116493,0.020000105,-0.006980506,0.014493375,0.028218695,0.129840399,0.030208333,0.013888688,0.01837281
-0.091254753,0.00911577,-0.023564065,0.005970149,-0.004566287,0,0.2,-0.022727536,-0.103448276,-0.019687456,-0.005561347,-0.066666713,-0.010899041,0,-0.009584645,0.00147284,-0.00906986,0.003649826,0.058823392,0.006276997,-0.052631579,-0.079208023,0,0.142857093,-0.007519395,0,0.248000137,0,0,-0.035087686,0.00608527,-0.029999893,0,0.016806699,-0.006915549,-0.035359832,-0.009009009,-0.041666794,0,0.196721311,-0.032520442,-0.032327578,-0.066350586,-0.017856669,-0.011236011,0.009302326,-0.038765858,0.008791209,0.014240506,0,0.033707865,0.094594595,-0.048076891,0,-0.087209302,0.01149424,-0.005391247,0,-0.013157895,-0.005222073,0.006061135,-0.010239497,0.024744976,-0.009999833,-0.031285547,0,-0.081632676,0,0.082666715,0,0.024256675,-0.049180328,0.031860162,-0.048094903,-0.028317548,0.096774194,0,0.054545458,0.059523863,-0.009523803,-0.017768991,0.033065249,0.004640537,0,0.060464967,0,0.009118543,-0.009803807,0.028119748,0.008571455,-0.017152659,-0.059476022,-0.007077856,0.030137304,-0.005154764
0.110878661,-0.019873532,-0.037707391,-0.035608309,-0.010321059,0,-0.166666667,0,0.019230769,0.001384979,-0.008387422,-0.042857062,-0.016529043,0.01492515,-0.016128785,-0.031617363,-0.020595099,0.018181449,-0.044973421,-0.001919765,0,0.021505602,0,-0.083333026,-0.03030267,0.875,0,0,0,0,0.010080546,-0.051545972,0.006289828,-0.041322395,0.044568027,0.009003288,0.090909091,-0.060869441,-0.03,0.099315068,-0.159663727,-0.026725984,-0.083757133,-0.072727587,-0.0340907,-0.013824885,0.009876546,0.002178649,-0.041601664,0,0.032608696,-0.049382716,-0.050505109,-0.0625,-0.031847134,-0.011363624,0.00542047,-0.007722216,-0.024444478,-0.010498588,-0.036144618,-0.034482512,0.004261822,-0.002525226,-0.005284566,0,-0.222222249,0,0.076354623,0,-0.004583626,0.039695269,-0.043824672,-0.06927733,-0.059999879,0.029411765,-0.05,0.103448283,0.078651619,-0.076923027,0.014347892,-0.048442833,-0.048499121,-0.018867224,-0.004385786,0,-0.012048334,-0.017326678,-0.008547314,-0.00141642,-0.005235602,-0.020364158,-0.00407332,-0.013298008,0
0.080979284,0.017511521,-0.05015674,0.056923077,0.040556226,0,0.2,-0.023255558,-0.037735849,-0.008990651,-0.032894682,-0.004975289,0.005602702,-0.014705666,0.009836043,-0.043280605,0.007009502,-0.017856787,0.055401723,0.008173298,0,-0.031579162,0,0.090908726,0.007812356,0,-0.166666667,0,0,-0.036363709,-0.031935832,-0.021739422,0.006250297,0.008620678,0.010667412,-0.043339754,0.016666667,-0.046296438,0.030927835,0.08411215,0.05999989,-0.011441701,-0.01938973,-0.019607979,-0.005882499,-0.028037383,-0.049714791,-0.0875,-0.046120456,-0.03125,-0.052631579,-0.064935065,0.021276602,0,0,0.00718411,0.010781592,0.017509585,0.025056983,0.01193608,0.039583842,0.042857237,0.015558202,0.030380017,-0.03541901,0,0,0,0,-0.125000039,0.019953918,0,-0.021875,0.087378861,0.032826313,0.028571429,0.131578947,-0.015624941,0,0,-0.028905047,-0.018181745,0.009708926,-0.00641085,0.039647495,0,0.024390281,0.047858392,0.013793222,0.019858275,0.026315789,0.032822598,-0.020449898,0.016173009,0.015544084
0.146341463,0.072463768,-0.014851485,0.042212518,0.173719355,0.720183541,0,0,0,0.032798497,0.028182424,-0.005000166,0.02228363,0.059701579,-0.016234162,-0.007142628,0,0.003636224,-0.013123632,-0.031950394,0.111111111,-0.119565175,-0.04545473,0.33333364,-0.003875756,0,0,-0.250000071,0,-0.054716954,0.041236871,-0.033333418,0.139751414,-0.025641064,0.042216034,0.020652915,0.012295082,-0.009708591,0.02,0.002873563,0.075471669,0.030092248,0.076271169,-0.059999814,-0.003944978,-0.004807692,0.053173315,0.072066706,-0.017064846,-0.048387097,-0.022222222,-0.097222222,0.020833339,0,-0.006578947,-0.021041753,0.055999817,-0.02103263,0.008888855,-0.014416689,0.068135699,0.023972936,0.023677471,0.051596753,-0.017135705,0,0.142857218,0,0,0.142857193,-0.004514647,0.030852295,0.037273663,-0.014977168,-0.040023536,-0.069444444,-0.069767442,-0.047619048,0.125000068,-0.083333363,0.033564851,0.066666646,-0.060096073,0,-0.008474124,0,-0.008928327,-0.031249824,0.017006132,0.005563069,0.071794872,-0.034957709,-0.014613779,-0.010610294,0
-0.030395137,0.027027027,-0.068676717,-0.027932961,-0.036053093,0,0,0,-0.039215686,0.019594436,0.002835488,0.003769086,0.008174305,-0.056338105,0,0.047162109,0.018683641,-0.018115686,0.005319237,0.020689761,0.05,0.01234568,0,0,-0.011673461,0,0,0.500000142,0,-0.001995982,0.04554474,0.114942466,0.02452295,0.035088116,-0.046835435,0.02154043,0,-0.029411765,0,-0.068767908,-0.008771764,0.060674178,0.044618801,0.021276938,0.041584174,-0.072463768,-0.020765573,-0.055555556,-0.009837963,-0.050847458,0.022727273,0.015384615,-0.051020375,-0.066666667,-0.056291391,0.017122089,0.020201983,0.048828411,0.01541857,0,0.101313313,0.063544538,0.023129225,0.037383089,0.022415514,0.2,0.099999936,0,-0.070938166,0,-0.031746007,-0.098391321,-0.016940452,-0.099804827,-0.065603807,-0.044776119,-0.05,-0.075,-0.111111164,0,0.004289632,0.013888556,-0.030690615,-0.012903555,-0.012820624,0,-0.018018435,0.017369611,-0.011705449,0.051175203,-0.004784689,-0.137211702,0.004237288,0.013404296,0.002551
-0.047021944,0.019736842,-0.035971223,-0.00862069,-0.044291451,0.082666585,-0.166666667,0.023809256,-0.020408163,0.015904804,0.015080305,-0.03879819,-0.002702083,0.01492515,-0.062706044,-0.00839704,-0.029953617,-0.044280407,0.015872931,-0.050193182,0,-0.024390435,-0.047619073,-0.187499957,0.039369943,0,0,0,0,0.001999974,0.053030058,-0.051545972,0.015957467,-0.042373096,-0.034528621,0.037060754,-0.028340081,0.03030303,0.019607843,-0.001538462,0.017699006,0.016949509,-0.005024294,0,0.01330799,-0.0625,-0.086070588,-0.072941176,-0.075394506,-0.071428571,-0.066666667,0,-0.053763405,-0.017857143,-0.045614035,-0.002865187,0.019802048,0.001862274,0.082429432,-0.017287606,-0.032367924,0.119496497,0.041222596,-0.006757093,-0.010961985,-0.166666667,-0.181818159,0,0,-0.031250048,-0.17564407,-0.10746888,-0.102872002,-0.067994799,-0.107611532,-0.09375,0.026315789,-0.09909903,0,0.045454515,-0.012812472,-0.041095697,-0.002638617,-0.052287456,-0.025974253,0,-0.0061159,0.002439506,-0.005075724,-0.006578414,0.009615385,0.058523975,0.011603376,-0.015872419,-0.040712387
0.001644737,-0.047580645,0.063432836,0.031884058,0.022657205,0,0.2,0,0,0.003261571,0.000928509,-0.010417009,0.005419746,0.073529907,0.070422621,0.007698222,0.014251023,0.034748627,0.028645569,0,0,0,0,0,0.04166652,0,0,0,0,0.097804443,0.005395676,0.032608146,0.015706644,0.035398106,-0.017882091,-0.031423303,0.025,0.196078581,0,-0.055469954,-0.03478251,-0.014583214,0.007574985,0,-0.009380748,0.088888889,-0.033212033,0.139593909,-0.009481669,0,0.035714286,-0.056818182,0.022727278,-0.090909091,0.088235294,-0.018677976,0.048543649,-0.00371824,-0.024048097,-0.016237419,0.012323506,0.002809325,0.002554501,0,-0.011083588,0,-0.055555522,0,-0.211822713,-0.225806493,0.041666723,0.057182706,0.080325958,0.059014775,0.013970632,-0.112068966,0,-0.110000144,0.06250015,0,-0.001854221,0.046428327,0.060846726,0.034482658,0.004444152,0,0.033846019,-0.017031706,0.023149639,-0.0132451,0.007936508,0.052884654,0.028154327,0.03225772,0.02652524
0.060755337,0.0042337,-0.047368421,0.056179775,-0.049345523,0,0,-0.023255558,0,0.05461652,0.010204124,0.042105347,0,0.164383188,0.003289576,0.019862743,0.016393889,-0.029850283,0,0.012194523,0,0.049999624,-0.049999098,-0.038461634,0.032727446,0,0.307692122,-0.111111111,0,0.036363601,0.003577964,-0.021052523,0.059278359,-0.008546998,0,0.048345978,0.040650407,-0.016393566,-0.019230769,-0.141924959,0.054053953,0.044397253,0.02756939,0,0.043560432,0.142857143,0.035764714,0.017817372,0.074026803,0.081730769,-0.034482759,0.020080321,-0.022222227,0,0.027027027,0.026354332,-0.002315186,0.005598072,0.018480493,0.03026085,-0.046956566,0.022409059,-0.00127368,-0.002267726,0.014320594,0,0,0,0,0.083333574,-0.122727227,0.009674582,-0.053340515,-0.028521404,-0.041334536,0.009708738,-0.076923077,0.011236042,0.058823444,-0.130434791,0.047677789,0.006826359,-0.067331678,0.013333175,0.044247977,0,0.00595241,0.019801547,0.013467743,0.014764828,0.011023622,-0.047945188,0.00811359,0.023437312,0.005167833
0.034055728,-0.080944351,0.038674033,-0.037234043,0.084745994,0,0,0,-0.166666667,-0.002466156,-0.002755572,-0.005050141,-0.013476888,0,-0.006557799,0.002246934,0.050690811,0.030768738,-0.010126199,0.015060769,0,0.023810094,0.05263058,-0.040000177,0.042253881,0,-0.264705859,0,0,-0.263157908,-0.0124777,0,-0.00486599,0,-0.015405784,-0.004854334,-0.00390625,0.008333206,0.004901961,0.117870722,0.02564098,0.036437147,0.041463311,0.020833088,0.087114644,-0.098214286,0.028169051,-0.004376368,-0.04456328,-0.048888889,0.011904762,-0.023622047,-0.079545524,0,-0.092105263,0.00285311,0.011601141,0.027828803,0.012096775,0.02002676,-0.047445083,-0.041095746,0.012755022,-0.018181288,0.001842111,-0.066666667,0,0,0,-0.076923282,0.104663143,-0.038763066,0.030734205,-0.082203977,-0.068834676,0.080769231,0.083333333,0,-0.037037055,0.050000074,-0.054372854,0.023728966,0.058823326,-0.001644668,0,0,-0.011834378,0.00728116,0.015877648,-0.003967653,0.004672897,-0.002398136,0.026156942,-0.02544535,0.002570756
-0.023952096,0.047706422,-0.088652482,0.016574586,0.056640314,0,-0.166666667,0,0.025,0.00988857,0.000921803,-0.010152283,0.057376636,-0.011764601,0.013201955,0.015695042,0.02412256,-0.029850283,0,-0.01978225,0,0,0,0,0.023648918,0,0,-0.187500036,0,0.023809573,0.028880822,0.043010731,-0.02200462,-0.03448257,0.058321201,-0.00426824,-0.08627451,-0.024793392,0.004878049,-0.081632653,0.050000022,-0.015625179,-0.004684239,0.040816167,-0.028380561,0.01980198,0.070260655,0.017582418,0.030472637,0.135514019,-0.047058824,0.016129032,0,-0.06,-0.043478261,0.027382337,0.018922343,0.018502017,-0.005976096,0.022578334,0.026820028,0.005714309,-0.001259321,0.057870307,0.047180967,0.071428571,-0.0294118,0,0,0,0.035647174,0.028998641,-0.00496963,0.095472556,0.019496248,-0.003558719,-0.102564103,-0.022222137,-0.038461558,0,0.029999597,0.026489614,0.005050686,-0.009884364,-0.008474124,0,-0.035928322,0.019277546,0.019867779,0.011951361,-0.007751938,0.03846206,0.003921569,0.024590896,0.002563999
0.098159509,0.00525394,-0.019455253,-0.005434783,0.027726344,0,0.2,0,0,0.013463898,0.002758975,0,0.005167936,-0.071428708,-0.009772288,0.03237711,-0.004281934,-0.011538828,-0.012787431,0.007063646,0,0,0.100000242,0.041666858,-0.059406289,0,0,-0.230769547,0,0.016279068,0.010526226,-0.020618645,-0.010000298,0.017856892,-0.01075237,0.048377196,0.021459227,0.016949284,0.029126214,0.014814815,0.031746147,0.037698916,0.016470951,0.039215659,0.03092757,-0.048543689,0.0156896,0.01511879,0.132166566,0.004115226,-0.012345679,-0.007936508,0,0.042553191,0,0.019037726,0.012943375,0.008418256,0.010020071,0.01632068,0.011194492,0.048295713,0.001260909,0.032822813,0.045055625,-0.066666667,0.090909091,0,0,0.166666735,0.065896813,0.047556143,0.061043215,0.03773563,0.078087388,0.017857143,0,0.090908996,0,0.142857143,0.040048347,0.01290347,-0.017587902,0.021630705,0.008546549,-0.119999963,0.009317119,0.007092325,-0.014610446,-0.005249146,0.05625,0.063656835,0.037109375,0.03571441,0.012787869
0.060055866,0.106271777,-0.011904762,0,-0.01438819,-0.384236394,0,0.047619055,0.024390244,-0.004226906,-0.006421249,0.030768891,0.017994469,-0.038461121,-0.01973658,0.002850883,0.009138926,0.054474971,0.015543727,0.043086182,-0.047619048,0.069767386,0,-0.080000059,0.014912105,0,0.248000137,0,0,0.12128147,0.052083481,0.052631558,-0.020202191,-0.017543618,0.001358876,0.002336432,0.042016807,-0.041666794,0.108490566,0.03649635,0.061538281,0.008125938,0.020833542,0,-0.033333123,0.020408163,0.056910524,0.027659574,0.029317697,0.016393443,0.0125,0.04,0,0,-0.015151515,0.026154692,0.029444016,0.037346146,-0.001984097,0.020465851,0.016604896,0.016260224,-0.012594381,-0.031779714,-0.011758234,0.142857143,0,0,0,-0.124999934,0.058848475,-0.003783102,0.053870358,0.054545497,0.061345316,-0.105263158,0,-0.015625,0.040000021,0.020833319,0.081680089,0.006369274,0.007672569,0.004885591,-0.004237644,0,0.101538141,0.05164326,0.015238769,0.026385776,0.022189349,-0.02285055,0.092278719,0.076354638,0.128787889
-0.067193676,-0.017322835,0.016064257,0.032786885,-0.041970955,0,-0.166666667,0,-0.047619048,-0.017586358,-0.01015726,0.014925017,0.010101408,0.093333181,-0.003356032,-0.010661337,0.01438507,0.064389411,0.002550895,0.035542383,0,-0.086956982,0,0.217391478,0.023336502,0,-0.198718037,0,0,-0.040816348,-0.001650511,-0.059999691,-0.005154349,-0.026786047,0.031208006,-0.019813501,-0.02016129,0,0.085106383,-0.042253521,-0.043478188,-0.004267467,-0.047619281,0.094339993,0.013793055,-0.025,-0.03163469,-0.01242236,-0.007767996,-0.072580645,0,-0.030769231,-0.037036991,-0.040816327,-0.061538462,-0.002978955,0.027522855,-0.000423426,-0.011928429,0.00462801,0.007259661,0.024000211,0.002551163,0.045951555,0.000566494,-0.1875,0.055555522,0,-0.024999989,0,0.245585982,0.003797468,0.030769169,0.043924333,0.021587433,0.039215686,0.142857143,-0.089947171,0.134615416,0.061224448,-0.019956635,0.052215182,-0.030456764,-0.024311044,0.021277009,0,0.041899307,0.017857236,-0.006896748,0.002570436,0.017366136,0.013362996,0.001724138,0.027459602,0.091722497
0.079096045,-0.036858974,0,0.021164021,0.03047613,0.623999845,0,0,-0.05,0.008641761,-0.005597102,0.041666997,-0.022499599,0,-0.006733656,0.010058377,0.002100632,-0.010600359,-0.012722357,0.007207315,0,-0.006225736,-0.272726858,-0.142857368,0.008507708,-0.666666667,0,0,0.165333382,0,-0.021487508,-0.021276377,0.005181053,0.04587166,-0.011843004,0.022592116,-0.127572016,-0.034782481,-0.011764706,-0.027573529,0.022727331,0.009524071,0.038095172,0.01724123,0.010204337,0.066666667,-0.046370644,-0.004192872,0.033402923,-0.026086957,0.061728395,-0.015873016,0.051282063,0.042553191,0.057377049,-0.007968421,-0.002101001,-0.005508278,0.012072434,-0.007678026,-0.048648606,-0.041667112,0.01145019,-0.023012699,-0.012457276,0,-0.026315726,0,0,0,0.005798936,0.050021017,-0.007703389,0.042469693,-0.012269579,0.056603774,-0.2,0.093023441,-0.1016949,0.019230757,-0.020363099,-0.01203013,-0.028796057,0.016611198,0.041666732,0,-0.024128627,-0.021930247,-0.014706163,0.02435864,-0.018492176,0.019780089,-0.025817556,-0.022271667,-0.053278589
-0.027486911,-0.004991681,0.067193676,0.005181347,-0.024029353,0,0,-0.005682125,-0.052631579,0.003672329,0.007504661,-0.030588228,0.015345196,0,0,0.005689072,-0.003668352,-0.03928589,-0.005154498,-0.003703241,0.1,-0.030120467,-0.125000203,0,-0.003401701,0,0,0.100000443,0,0,-0.013513425,0,-0.005154349,0.008772066,0.013315714,-0.002325565,0.004716981,-0.054054054,0.015873016,-0.051039698,0.059259183,0.03207552,-0.032109905,0.016949009,-0.020202182,-0.038461538,-0.046230786,-0.056842105,-0.078787879,-0.035714286,0.046511628,0.161290323,-0.012195181,-0.020408163,-0.031007752,-0.005019962,-0.020526023,-0.00085228,0.005964215,-0.00804717,0.018939477,0.00271759,-0.013836431,-0.012847397,0.01834876,-0.230769231,0.02702696,-0.333333403,0,0.020408194,0.019859084,-0.037229784,-0.030082514,-0.020746692,-0.053830276,-0.089285714,0.03125,0.021276513,0.018867898,-0.07547165,-0.020224791,0,0.008086454,0,-0.019999581,0.136363589,0.01098922,0.022421967,-0.004559764,0.005006456,-0.028985507,0.008620562,-0.017667845,-0.004555516,-0.045454523
-0.009421265,-0.007525084,0.081481481,0.005154639,0.029356087,0,0,-0.039999711,0.111111111,0.020121866,0.009311278,-0.00485453,0.04030173,-0.024390457,-0.010169918,0.043847604,0.020515292,0.029740335,-0.002590772,0.029739212,0,0,0,0,0.00682613,0,0,0.272727235,0,0,0.020548134,0.01086914,0.007772164,0.034782633,0.034166027,-0.009906709,-0.009389671,0.019047764,0,-0.071713147,-0.013985929,0.001828079,0.014217571,0,-0.029209614,0.02,0.014847194,0.051339286,0.070175439,0.092592593,-0.022222222,0.125,-0.012345625,-0.020833333,0.04,0.018837095,0.015045838,0.008528473,0.015810216,0.015912656,0.014869584,0.037940459,-0.002551084,0.004338126,0.004504855,0,0.026315822,0.500000156,0,0,-0.018844179,0.038669439,-0.041520701,-0.014253012,0.035010882,-0.019607843,-0.03030303,0.010416746,0.037037055,0,-0.027523127,0.025875246,0.010695038,0.014706151,0.00408126,0,0.04347795,0.096490986,0.027904675,-0.002490257,0.019402985,0.066239547,0.035971223,0.027459602,0.05215406
0.05298913,0.02443134,-0.01369863,0.005128205,-0.010119521,0,0.2,0.01190455,0.25,0.071129517,0.0036903,-0.014633864,0.007264102,-0.012499888,0.003424536,0.01355002,0.014432903,0.00360924,0.036363207,0.013538111,0.068181818,-0.065217096,0,0,0.030508671,0.1,0,-0.214285691,0,0,-0.006711682,0.064516096,-0.012853409,0.151260432,-0.01397751,0.022954659,-0.009478673,-0.018691729,0.01171875,-0.032188841,-0.028368803,0.014598704,0.056075046,0,0.030088487,-0.049019608,0.021407042,0.021231423,0.013319672,-0.033898305,0,0.098765432,0,-0.021276596,-0.030769231,0.015515931,-0.002646773,0.011533938,0.007782161,0.019656012,0.031135788,0.028720311,-0.008951074,0.019438637,0.013452205,0.7,0,0,0,0,0.034250863,0.048438751,0.034968652,0.062915161,0.023255809,-0.02,0.0625,0.113401974,-0.071428605,0,0.009433936,0.008902076,0.015873147,0.056360174,0.016260105,0,-0.041666381,0.020000175,0.001620512,0.011235407,0.019033675,-0.017033852,0.026909722,0.024498879,0.015086294
0.009032258,0.052631579,0.121527778,-0.010204082,-0.044609917,0.076354758,-0.166666667,0.158823693,0.12,-0.001674072,-0.03768434,-0.009901252,-0.00961526,0,-0.010238888,-0.00467907,0.026423079,-0.028776677,-0.012531373,-0.032057428,0.021276596,0.03654406,-0.07142866,0.041666858,0.006578653,0,-0.200000125,0,-0.141876466,0.042553214,-0.008445579,-0.070706651,-0.005208669,-0.065693342,-0.006443316,-0.016685909,-0.004784689,-0.047619193,-0.011583012,-0.037694013,-0.043795635,0.021582398,0.013274271,0.050000092,-0.018900562,0.056701031,-0.019273344,0.114345114,0.004044489,-0.035087719,-0.011363636,-0.061797753,-0.025000006,-0.065217391,0.111111111,0.01820557,0.010615278,0.005067497,-0.065637123,0.004819055,0,-0.032994938,-0.021936021,-0.02542412,-0.013273645,-0.411764706,-0.102564134,0,0,-0.040000158,0.005261531,0.038564338,-0.005547182,-0.00147049,-0.06404949,0.040816327,0,0.018518448,-0.019230672,0,0.000583983,-0.036764812,-0.046875035,0.009146878,0.028000252,0,0.035325924,0.017646682,-0.004854426,0.009950643,-0.034482759,-0.014271242,-0.044801352,-0.02608699,-0.029723955
