ATER,MBRX,TECX,HOLO,MNPR,DRUG,SEZL,DAVE,LUNR,APLT,DNTH,PI,BBW,EML,JANX,CWST,GEHC,ESGR,AVA,FSI,CHWY,ACLS,AITR,ALCY,AQU,ATMV,AY,CBRG,CLRC,CSLM,DUET,ENV,ESHA,FORL,GDST,IPXX,IROH,IVCP,LATG,MARX,MNTN,NVAC,PLAO,RENE,RFAC,SKGR,SVII,TGAA,THCP,TLGY,VMCA,YOTA
0.075861994,0.014433025,0.06201557,-0.325077407,-0.08141324,0.014018678,0.017563709,0.012220006,-0.085964875,-0.05172409,-0.008947745,0.040521228,0.012358014,0.018821047,-0.008975168,-0.000204821,0.01726288,-6.41E-05,-0.00130717,-0.019138739,-0.030303044,0.007044145,0,0.000939781,0.000914098,-0.000453731,0.016363664,0.010649822,0,0.000898493,0,0.005715219,0,0,0,0,0.001492477,0,0,0.01199263,-0.000887332,-0.017190481,0.000880302,0,0,-9.00E-05,-9.04E-05,0,0,0,0,0
-0.038461503,0.02235775,0.014598526,-0.123853163,0.033444784,-0.023041562,-0.04329055,0.005030181,0.01919384,-0.03409093,-0.052004352,-0.030079457,-0.011877226,0.010456578,0.000631819,0.00010247,-0.007325187,-0.009681314,0.006282666,0.068292736,0.039828409,0.005578159,0,0.000281715,0,0.000453937,0.036225378,0.003750653,0,0,0,-0.008523997,0.003853561,-0.001841575,0,0.000951497,-0.001490252,0.001846764,0.001762071,0,0,-0.000883328,0.000879528,0,0.005464519,-0.00531101,9.04E-05,0,0.004766463,-0.001749821,0.000874146,0
0,0.009940301,0,0.083769652,-0.012944972,0.037735928,-0.026480425,-0.002402381,-0.032015081,-0.014117634,-0.02361908,0.022345341,0.005676129,0.022076557,-0.008629759,0.009526739,0.006764273,0.003496007,-0.001560811,-0.018264822,-0.054802501,-0.002993716,0,0.002534537,0,0,-0.023306039,0,0,0,0,0.02277518,0,0.002767503,0.000901734,0.000475205,0.000995048,-0.00092168,0,-0.017320012,0,0.002652496,0.000878755,0.000891201,0,0.006968295,-9.04E-05,0,-0.003795063,0,0.001746765,0
-0.063333352,-0.025590574,0,-0.07487928,0.016393427,-0.0090909,0.108653359,-0.063816982,0.009727664,0.002386576,-0.006632855,-0.02185694,-0.015936303,-0.060411713,0.018896035,0.017351588,-0.001343765,-0.019322549,-0.00156335,-0.018604743,0.014962578,0.017309892,0,-0.000936351,0,0,-0.000441817,0.041370121,0,-0.00269306,0,-0.000884789,-0.003838768,0.000919984,0.002702679,-0.00047498,-0.000994058,-0.00092253,0,0,0,0.002645479,0.001755883,0,0,0.000269638,0.000904998,0,0.000952403,0,0,-0.017288406
-0.056939449,0.002020248,-0.007194295,-0.049608296,-0.014516077,0.119266047,0.03356697,-0.030868219,-0.013487509,0.009523801,-0.034956772,-0.011025264,-0.002024274,0.023347687,-0.052094184,-0.014462443,0.002324189,0.015131,-0.000521933,-0.004739332,0.025798529,-0.026043927,0,0.000937229,0.004566228,0,0.005747089,-0.036309286,0.004389749,0,-0.001814923,-0.001918779,0.001926734,0.00183819,-0.001796986,0.000950501,0,0,0,0,0,0.083553194,-0.000876444,0,0,-0.005390873,0.001356183,0,0,0,-0.00087186,0.009259206
0.022641487,0.024193525,0.01449274,-0.043956105,0.006546638,-0.073770517,-0.11256029,-0.016589251,-0.011718739,-0.014150931,-0.061864081,0.033325362,-0.006085203,0.020007009,-0.00307767,0.000607279,-0.016109344,-0.002268176,-0.019321093,0.023809616,-0.019161772,0.01238969,0.000968076,-0.000936351,0,0,0.017582401,-0.021276576,0,0.002700332,0,-0.022034981,0,-0.000917365,0,0.000949689,0,0.001846764,0,0.011131715,0,-0.074675333,0,0,0,0.000722708,0.001354433,0,0,0,0.00087262,0
-0.0221402,0.013779562,0.007142907,-0.022988484,0.008130035,-0.000884997,0.002865957,-0.019343244,-0.019762827,-0.033492792,-0.055531402,-0.027923592,-0.000340144,-0.025808672,-0.051378128,-0.010215456,-0.016001003,-0.015199223,-0.022630518,0.013953474,-0.007325942,-0.038034862,0,0.001405843,-0.00363636,0.000907375,-0.014686832,0.008605097,0,0,0.004545472,0.035989793,0,0.001836502,0,0,0,0,0,-0.00917426,0.00088812,0.009649177,-0.000877129,0,0,0.000180525,-0.000901734,0,0.002854399,0.006485571,0,-0.013761433
-0.003773581,-0.042718498,0.070922031,-0.029411765,0.014516154,-0.023029145,0.014435416,-0.032798173,0.034274209,0.009900981,0.035829066,-0.012997818,0.032323946,-0.002472614,0.054625719,0.019313298,0.006554855,0.024469817,0.001906829,-0.013761454,0.019065158,0.019311739,-0.00193428,-0.002339782,0,0.001813278,0.026742684,0,0,0.000897601,0,0.008465832,0,0.000916611,0,-0.001897486,0.000497524,0,0,0,0,0.040833997,0.000877899,-0.000890407,0,-0.000902548,0,0,0.002846274,0.000522428,0.001743636,0
-0.018939465,-0.070993898,-0.019867582,0.048484802,-0.01430845,0.144152233,-0.000866766,0.022290787,-0.001949362,0.017156905,-0.027937879,-0.046782914,0.062293981,-0.02691219,0.04165747,-0.003208017,-0.013775811,0.01078386,-0.008972214,0.004651158,0.02051902,0.035557143,0.001938029,0.001407162,0,0,-0.051665286,0.01185451,0,0.000896882,0,-0.009263271,0.001923121,0,0,0.002851686,0.000497276,0,0,0.001851806,0,0,0,0.000980364,0,0.000903363,0.000902548,0,0.001892191,0,-0.003481285,0
-0.023166002,-0.034934465,-0.006756804,-0.109826572,0,-0.088748012,0.139386913,0.033170965,-0.019531232,0.004819272,0.010948895,0.014635327,-0.007136194,0.047671084,0.007194248,-0.013275668,-0.003809563,-0.015414001,-0.011248281,0.032407375,0.271437031,-0.021156702,0.00096714,0,0,-0.002714908,0.004502494,0,-0.000874063,0,0,-0.007012356,-0.000959715,0,0,0,0,0.000921592,0,-0.005545237,-0.001774663,0,-0.000877129,0.002582164,0,0.000902548,0,0,0.002832836,0,0,0.013953453
0.023715393,0.049773707,-0.02040809,-0.103896069,-0.011290274,0,0.030076079,0.065783571,0.00398406,0.055155879,-0.065884436,0.015792145,-0.139062524,-0.032650243,0.059033644,0.011619604,0.001529672,0.018339963,0.006104256,-0.004484301,0.001860508,0.006997971,0,0,0,0,0.003585833,0,0.001749738,0.001792156,0,-0.025452454,0.000960637,0,0,0,0.000993964,0,-0.001758971,0,0,0,0.000877899,-0.00088812,0,-0.000901734,0.000901734,0,-0.005649667,0,0.002620064,0
0.015444093,0.028017267,0.02777775,0.050724623,-0.00326264,0.052173968,-0.012196598,-0.050768902,-0.005952328,-0.027272701,0.043961344,0.001774962,-0.017422851,-0.027648131,0.061297365,0.013501223,-0.007254674,-0.005367887,0.019856626,-0.031531501,-0.015320419,-0.010468002,0,-0.000468395,0,0,-0.01831174,0,0,0,0,-0.011020467,0,0,0.001800221,0,0.000993071,0,0.006167374,0.003438634,0.000888909,0,0.000438607,0,0,0.002707557,0,0.005309687,0.006628759,-0.008703171,0,0.008256895
0.038022776,-0.037735813,-0.006756804,0.034482759,0.260229074,-0.008264455,-0.031179845,-0.158455459,-0.01397209,0,0.012956908,0.01509135,0.025858913,0.03360413,0.027663543,-0.01660203,-0.010897416,-0.010538475,-0.009194163,0.013953474,0.049505007,-0.008445168,0,0,0,0,0,0,0.000873382,0.00089439,0,-0.003968892,0.001919338,0.000915772,0,0,-0.000992086,-0.012891289,0,0,0.00088812,0,-0.000438414,0.000888909,0,0.000540101,0.000900836,0,0.000940755,0,0,-0.008189277
-0.014652001,-0.013071883,-0.027210859,0.319999949,-0.001298669,-0.025000075,0.030767242,-0.078059051,-0.008097158,-0.014018789,-0.006852427,-0.018237624,-0.030608584,-0.002500882,-0.117497256,-0.014557166,0.004795789,-0.017202384,-0.005458536,-0.009174303,-0.00134774,-0.002241348,0.000966114,0.000937229,0.003649632,0,0.000909939,0,0.003490398,0.002681027,0,-0.000919503,0.000957876,-0.000914934,0,0,0,0.013992501,0,0,-0.001774663,0,0,0,0,-0.002338973,0,0,0,0,0,0
-0.007434937,0.079470119,0.013986001,-0.156565586,0.046814061,-0.042735004,0.122268027,0.080091513,-0.038775521,0.046208574,0.037258485,0.016921062,0.01337298,-0.005372479,-0.036067601,0.008719721,-0.007223911,-0.004663273,-0.013995564,0.0185185,0.016644213,0.142330813,0,-0.000468175,0,0,0.000909112,0,0,-0.002673858,0,0,-0.001913828,0,-0.001796986,0,0.000496536,0,-0.00612957,-0.003889953,0,0,0.000877213,0.00088812,0,0.005410231,0,0.000880302,0,0.003511849,0,0.009174347
-0.007490629,-0.087934528,0.0068966,0.047904144,0.155279499,-0.035714252,0.040507449,-0.02807197,-0.046709186,0.019252557,-0.07184031,-0.006812502,-0.015762474,0.016924714,-0.089373536,-0.018915901,0.000519762,0.00095684,-0.011132801,-0.00454545,0.055309734,0.001494552,0,0.000468395,-0.004545472,0,-0.000908286,0.001242561,-0.000869585,0,0.000904998,-0.010277739,0,0,0,0.000947889,-0.000496289,0,0,0.000464911,0,0,-0.000876444,0,0,-0.004484237,0,0,-0.001879742,0.000437455,0,0
-0.041509483,-0.031390104,0.04109585,-0.062857165,-0.127957044,0.037037,-0.083957203,0.025068069,0,0.037777795,-0.038222701,-0.090020647,-0.025325896,-0.017705383,0.036863106,-0.011506174,-0.008571476,-0.012097084,-0.013791103,-0.05022837,-0.046121609,-0.018535977,-0.000965181,0.000936262,0,0,0.001363668,0,0,0.000446838,0,-0.003874768,0,0.000457886,0,0,0.000993071,0.003035878,0,0,-0.000888909,0,0.000438607,0,0,-0.000900921,0,0.000879528,0,-0.000437264,-0.001742117,0
-0.027559029,-0.002314868,-0.026315765,-0.054878027,-0.044389602,-0.013392844,-0.077408112,-0.029771371,-0.022271695,0.094218426,0.066567323,-0.009539109,0.020252223,0.003965415,-0.017663016,0.00629193,-0.007335572,-0.00373693,-0.000285449,0,-0.00307691,0.017925719,0.000966114,0,0,0,-0.000453937,0,0.000435171,0,0.000904094,-0.031274287,0,-0.000915353,0.004500467,0.000946901,0,-0.002109489,0,0,0,0,0,0,0,0.000901734,0.00027005,0,0,0.001749738,0.00087262,-0.004545472
-0.028340054,-0.004640367,0.006756697,-0.045161278,0.051612854,-0.022624412,-0.08820544,-0.039999975,-0.054669653,-0.007827781,0.115975773,0.000471493,-0.020973834,-0.00754043,-0.030889814,-0.009378924,-0.01372395,-0.004152819,-0.002854653,-0.004807688,0.007495594,0.008490581,0,0.000467738,0,0.000907375,-0.001362429,0,-0.000434982,0.002233191,0.004516729,-0.026341141,0,-0.000458096,0,0.000946095,0,0,0,0,0,-0.047579275,-0.003945645,0,0,0,-0.000269977,0.000878755,0,-0.003493447,0,0
-0.012500087,0.006993056,0.006711457,-0.067567567,0.098159537,0,-0.016655163,0.085045647,0.002409579,0.039447693,0.050083506,0.023830314,-0.001530184,-0.023154826,0.016888655,0.021880937,0.016457096,0.015436342,-0.006011998,0.019323654,-0.018818394,0.064624327,-0.000965181,0,0,0,0.001364288,0,0,-0.001782572,0,0.002804388,0,0.000916611,0,-0.001890312,-0.000496043,0.000919139,0.001762071,0,0.002580096,0,0,0.000887247,-0.002717367,0,0,0,0,0,0.000871776,0
-0.037974649,0.006944382,-0.020000034,0.01449274,0.02122911,0.012037047,0.072688802,-0.04865866,-0.031249914,-0.001897486,0.0715421,0.015122645,-0.018773937,-0.010000017,-0.008888914,-0.002264785,0.013426308,-0.018480549,-0.0034563,-0.04265399,0.037020514,0.03360911,0,0.000467519,0,0,-0.001816572,0,0,0,0,-0.002796545,0,-0.000915772,0.011648756,0,-0.000992579,0,0,0,-8.88E-05,0,0,0,0.000908286,0,0.000900111,0,-0.001412462,0.001752889,0,-0.008219192
-0.017543843,-0.048275872,-0.027210859,-0.057142871,0.028446309,-0.039341354,0.069210554,0.029306094,-0.037220865,-0.03992396,-0.035608276,-0.02843448,-0.014837995,-0.008978667,-0.008732569,-0.005571615,-0.00649435,0.005061412,-0.011560628,-0.024752452,-0.047741962,-0.017214564,-0.000966206,0.004672915,0,0,-0.002274761,0,0.000870342,0,0,-0.011217425,0.000287565,0,0,-0.000473496,0,0.000918207,0,0,-0.001774894,0,0,0,0,0,0,-0.000877983,-0.000471397,0,-0.001742117,0.007366476
-0.040178533,-0.048309134,0.020979057,-0.106060579,-0.085106305,-0.019047602,-0.009352721,0.016116097,-0.0360825,-0.043564408,-0.02846153,0.007599996,0.009908839,-0.040770099,-0.045714242,0.02293006,0.013858089,0.037131634,-0.000584809,-0.071065982,0.030261974,-0.005117793,0.00096714,-0.0065116,0,0,0.001367933,-0.007180244,0,0,0,0.031364717,-0.000287483,-0.006416104,0,0.00047372,-0.000496688,0,0,0.002788079,0.004623048,0,0.005281727,-0.000886461,0,0.002252218,-0.000449651,0.000878755,-0.000377421,0,0.001657945,0.000914098
-0.069767483,0.010152274,-0.027397233,-0.199152571,-0.038372082,0.009708729,0.029192528,0.008987479,-0.016042765,-0.068322967,-0.015043589,-0.026267045,-0.000784947,-0.05194804,0.007984024,0.009128731,0.00928425,0.016476745,-0.003803425,-0.027322443,0.138535726,0.019055134,0,0.003745315,0.004566228,0,0.000910768,0.008035728,0.004347843,0,0.001798602,-0.000808787,0,0.007380067,0,0.000946901,0,0,0,0,-0.005309772,0,0,0.000887247,0.000907375,-0.000449448,0.000449853,0.000877899,-0.00056621,0,0,0
0.034999967,-0.050251268,-0.014084605,0.026455027,-0.186215279,0.009615376,0.030295741,0.000262042,-0.005434777,-0.011111153,0.039389127,-0.003465343,-0.015318123,0.061436261,-0.002475304,-0.011659424,0.014948331,-0.003184612,-0.006754759,-0.028089861,-0.018097779,-0.03291852,0,0,0,0,0.000454969,0.00797167,-0.005194841,0,0,0.007770755,-0.002876384,0,0,-0.000946005,0,0.003669721,0,0,0.0026691,0,0,-0.001773006,0.000906639,0.000899301,0,-0.000877129,0,0,-0.006010998,0.002739702
0.004830913,-0.010582001,-0.916666664,-0.001030951,0.025260041,0,-0.050374918,0.034311193,0,0.022471997,-0.012761018,0.015887098,0.023933003,0.010950359,0.016377168,-0.001322128,-0.003398845,-0.008114784,-0.003548165,0,-0.001176498,0.012204002,0.000386445,0.000932768,0,0,-0.003183251,0,0,0.000892878,0,0.001927694,0.001923121,0,0,0.000946901,0,0,0,0,0,0,0.020140065,0.001776155,0,-0.001796986,0,0.000877899,0,0,0.002629249,-0.005464432
0.019230752,-0.034759389,10.50000047,0.104231194,0.157970965,-0.028571403,-0.02023192,-0.047860297,-0.013661254,0.0175824,-0.000391705,-0.003624462,0.00467475,-0.061508709,0.055175835,0.018635457,-0.004041931,-0.000934095,0.023145364,0.017341024,0.058107636,-0.015180102,0.000579444,-0.000931899,0,0,0.000456215,0,0,0,-0.00269306,0.006573671,0,-0.001831544,0,0,0,0,0,0,0,0.007887831,-0.012875504,0,0,0.002700332,0,0,-0.01416436,0.001312283,0,-0.000915772
0.004717089,-0.026315732,-0.008074541,-0.117757033,0.026282859,0.055882394,0.026441684,-0.046010628,-0.011080322,-0.041036728,-0.050156766,0.016908116,-0.01318341,-0.025968716,-0.040490513,-0.00699787,-0.000507304,-0.016732228,-0.013921101,0.04545457,0.112801444,0.041079781,0,0,0,0,0,0,0,0,0,0.00175216,0,0.001834904,0,0,0.002982081,0,0,0,0,0,0,0,0,-0.000897687,0.000899301,-0.000877129,0,0.000436882,0.004458094,0.004582969
-0.018779436,-0.018492192,-0.002504694,-0.007415222,-0.090243877,-0.02599814,0.005888167,-0.147476977,-0.02521006,0.0045045,-0.022689738,0.011857401,-0.000785873,0.052052539,-0.040270121,-0.008960026,-0.010277853,-0.003344336,-0.00352938,-0.038043506,-0.028342794,-0.014097517,0,0,0,0,0.004559981,0,0,0.002676158,0,-0.006042313,0.003838768,0.002747228,-0.00620015,0.002838286,-0.002973214,0,0.001759055,0,0,0,-0.005217428,-0.000886461,0,-0.001527421,0.000898493,0.000877899,0.014176314,0,0,0.00091243
0.255980913,0.020289835,0.035153764,-0.140875103,-0.004021476,0.03431841,0.072317077,-0.022563785,0.017241363,0.031390104,0.051920621,0.004255279,-0.003539133,0.000402262,0.013567862,0.013713922,0.010512817,0.006941426,0.014462746,0.028248628,-0.003088543,0.001796364,-0.000965181,0,0,0,-0.000907874,0,0,0,0.001800221,-0.001279764,-0.00191209,0,0,0,0.000993964,0,0,0.010194593,0,0,0,0.000887247,0.000905818,0,-0.001795373,-0.004385898,0,0,-0.002697775,0
0.070476169,0,-0.001212884,0.019875757,-0.017496587,0,0.003298088,0.013716957,-0.067796614,0.015217429,0.038523238,0.021968778,-0.002762419,0.02412539,0.038423382,-0.005711992,-0.011418441,-0.001241422,0.006982883,-0.038461566,-0.062306352,0.019868056,0.000289788,0,0,0,-0.002726009,0,0,0,0,0.002562868,-0.001915661,0,0,0,-0.000992977,0,0,0,0,0,-0.00043699,-0.000443273,0,0.000899868,0,0,0,0,-0.005410146,-0.000911598
-0.096085404,-0.019886345,-0.034608362,0.125456727,0.015068446,-0.032258142,0.008274719,-0.006930663,0.057575776,-0.012847953,0.115533299,-0.009887115,-0.003165806,0.046721656,-0.004058204,-0.026506802,-0.021303851,0.035263325,-0.011846283,0.017142841,-0.066079268,-0.010549265,9.66E-05,0,0,0,-0.001822365,0,0,-0.0008897,0,-0.023326395,0.000959715,0.000913263,0,0,0,0,0,-0.011926529,0,0,0,0.002217346,0,-0.000269735,0.000359686,0.039647559,0.00302225,0,0,0
0.086614186,0.034782575,-0.003773551,-0.035714278,-0.028340087,0.047619118,-0.000674509,-0.003323376,0.106017159,-0.05639918,-0.090058895,0.022290887,-0.010718557,-0.002250543,-0.058005798,0.002795365,0.000917908,0.014598063,-0.007017593,0.022471956,-0.022405648,0.003767139,-0.000386296,0,0,0.000906639,-0.001369269,-0.000878755,0.003481285,0.000890492,0,0.016194959,0,0,0,0,0,0.000914098,0,0,0,0,0.001311709,-0.001769952,0.003619906,0.002697818,0.000539421,-0.021610179,0,0.000873382,0.004562208,0.003649632
-0.005434821,0.016806774,-0.009469733,0.066217751,-0.023611056,-0.027272701,0.014737288,0.017005676,-0.054404095,0.0068966,0.006851934,0.007499386,0.00521666,0.013157909,-0.020356215,0.011666294,0.011921866,0.007412036,-0.002355654,0.0164835,-0.030961015,0.003753001,0,0.000932768,0,0,0.006855646,-0.005276998,0,0,0,0.017385735,0,0,0,-0.000943418,0,0,0,0,-0.002661995,0,0,0,0,-0.000896796,0,-0.012559589,0,0,0,-0.000909112
-0.027322336,-0.038567521,0.003824119,-0.157894737,0.024182019,-0.018691681,-0.002993311,-0.001311505,-0.016438405,0.029680391,-0.046502889,0.010821361,-0.023552901,-0.046011193,0.036363676,-0.000612282,-0.002330403,0.018671874,-0.003541994,0.021621601,0.036514487,0.000423263,0.000966114,0.001863976,0,0,-0.002269684,0,0,0,0,-0.002056979,0,0,0,0.001888527,0,0.000913263,0.001755883,0,0.003558716,0,0.001746765,0,0,0,0,0.00789475,-0.005178937,0.00087262,0.001746765,0.004549608
-0.04868918,-0.041547272,0.021587311,0.022500038,0.025000043,0,-0.008006241,0.049901527,0.022284168,0.077605296,0.119349735,0.016150993,0.010629609,0.036950634,-0.011278214,0.021750202,-0.009213588,0.001122923,-0.005627922,-0.042328065,-0.007205777,0.012834126,0,-0.000930254,0,0,0.000454969,0,0,0,0,0.002853977,0,0,0,0,0,0.00091243,0,0,-0.001950298,0,-0.00087186,0.000886545,0.000901734,0.001346444,0,-0.016536082,0,0,-0.004359214,0
0.027559029,-0.027802671,-0.009322596,-0.015892434,0.004065004,-0.023809502,0.067593306,0.081613529,0.029972723,0.030864216,0.013460895,-0.009987207,-0.03155335,-0.023255774,0.056020255,0.002298654,0.006810796,-0.02634212,0.00983026,-0.01657457,0.000403235,0.051730087,0,0,0,0,0.000454763,0,0,0,0,-0.015335988,0,0,0,-0.000942439,0,0.000911511,0,0,0,0,0,0.00088576,0,-0.00044824,0.001796901,0.013274302,0.003312901,0,0.003502624,0
-0.011494242,0.042435427,-0.006900857,-0.203726746,-0.049932509,-0.024390221,-0.139227161,0.002890965,0.037037065,0.04590809,0.001048542,-0.001353271,0.017961583,0.006144387,-0.002640437,0.013460948,0.029530331,-0.004919107,0.01209439,0.033707901,0.02378074,0.026214794,-0.000965181,0,0,0,0.002272693,0,0,0.0026691,0,-0.009312749,0.003835087,0,0,0.000943328,9.93E-05,0.000910768,0,0.00278549,0,0,0,0.000442488,0,0.000448441,0.000269082,0,0,0,0.00087262,0
0.034883781,0.165191718,0.038534467,0.037441537,0.022727251,-0.040000021,0.002439582,0.047564185,0.068877545,0.026717624,0.011522344,0.031167215,0.039392657,0.053816787,0.017569183,9.84E-05,0.010108707,0.009354828,0.040221428,0.062500004,0.042125973,-0.067410635,0.000966114,0.00046556,0,0.001811636,-0.002721064,0,0,0,0,-0.00081036,0,0.001824772,0,0,0,0,0,0.005555506,0,0,-0.00043631,0,0,0.00044824,-0.002062204,-0.013100404,0.000943328,-0.001743719,-0.00087186,-0.000452909
0.033707832,0.101265785,0.030413624,-0.075187969,-0.011111101,0.003125022,0.065709437,0.025041273,0,0.031598527,-0.000690319,0.011229852,0.007501008,0.049619663,0.046121117,0.013182453,0.004253144,0.017854406,0.010086877,0.033248049,0.002266769,0.028844144,0.000675673,0.00139603,0,0.000904094,0.002728489,0,0,0.000887247,0,-0.000973258,0,-0.001821449,0,0,0.002882445,0,0,0,0.001065916,0,0.006547343,0.001326793,0,-0.000896078,0.002695394,-0.001769952,-0.005654992,0.001746765,-0.004363018,-0.001359256
0.01449274,-0.028505764,-0.017119298,0.039024352,-0.002808986,0.059190012,-0.022036998,0.034630897,0.033412856,0.070270244,0.001727089,0.040285945,0.004702152,-0.010697014,-0.01718287,0.022041017,-0.001121031,-0.008709643,-0.007212159,-0.054455453,0.010930984,-0.005849202,-0.000675217,-0.000929389,0.001818223,0,-0.001360489,0,0,0,0,0.0040591,0,0,0,0,0,0,0,0.003683238,-0.000887332,0,0,0,0,0,-0.00179207,0,-0.000947889,-0.00087186,0.004382138,-0.000907462
0.139285754,0.005679169,0.032432488,-0.051643182,0.040845066,0.225490219,0.066549876,0.081473776,0.039260988,-0.052188542,-0.017241379,0.021009579,0.019110756,0.063829784,0.066942714,0.001139988,0.030552399,0.030628862,0.030455438,0.026178048,0.027964206,-0.003381349,0.001930546,0.000930254,0,-0.00180664,0.000908286,-0.004420883,0,-0.000886461,0,-0.004527794,0.000955041,-0.00091243,0,0.000942529,0,0,0.000876444,0,0,0,0,0,0,0,0,0,-0.001897486,0,0.00087262,0.000908286
-0.021943627,0.043529398,0.008144234,-0.033003269,-0.039242215,-0.056000042,-0.014778309,-0.009836848,-0.066666709,0.007104789,-0.028771919,-0.047550209,-0.017221541,-0.021311463,-0.053255739,0.013095511,-0.002057093,0.000476939,0.011388236,0.040816287,-0.027203482,-0.085702586,-0.004816974,0,0,0.002262409,-0.000453731,0,0,0,0.003593887,0.000974619,-0.000954129,0.000913263,0,0.000470821,0,0.000909939,0.000875677,-0.000917365,-0.00088812,0,-0.00433653,0,0,0.000896882,0.000897601,0,0,0,-0.00087186,0.000907375
-0.076923006,0.039458894,-0.055972263,-0.093856686,0.014084494,-0.076271117,-0.06299998,-0.093772689,-0.035714197,-0.072310378,-0.041184949,0.021195872,0.00545169,-0.033165821,-0.01958553,-0.003559431,-0.01806715,-0.017548607,0.002412873,-0.068627445,-0.034302762,-0.004824173,0.002904137,0,0,-0.000451478,0.000907787,-0.00088812,0,0,0,-0.00113599,0,0,0,0.000470599,-0.000495551,0,0,0,0.002666643,0,0.0008711,-0.000883328,0.004504436,0,0,-0.000886461,0,0,0.00087262,0.004533109
0.013888875,-0.063991338,0.00855742,0.013182707,-0.062499975,0.06422012,-0.009960915,0.002673756,0.039506133,-0.022813756,0.000753525,-0.01984105,-0.020913982,-0.048856543,0.037862976,-0.001786001,-0.006668324,-0.014768749,-0.016849454,0.036842133,-0.015057892,-0.045715545,0.000965273,0,0,0.000903363,0.000453525,0,0,0,0.001790466,0.000812335,0.001432606,0,0,-0.001881511,0,0,0,0,-0.002659551,0,0.001740684,0.000884109,-0.004484237,0.001792156,-0.000896796,0.000443581,0,0,0,0
0.071917819,-0.063731192,0.008484811,-0.133829043,-0.059259273,-0.08620692,0.023595655,0.024800008,0,-0.009727571,0.05271083,0.058802951,0.028876563,0.060109274,0.068039411,0.014408125,0.009820996,0.009049503,0.026115423,0.010152274,-0.017248159,0.069943769,0,0,-0.002722385,0,0.006346387,0,0,0.002661911,0,0.000487055,0.001430648,-0.00091243,0,0.001885057,-0.001487391,-0.004545472,0,0,0,0,0,0,0.002702679,-0.001699468,0,0.008425745,-0.001901184,0,0,0
-0.022364271,-0.118811887,-0.012019162,0.255364828,0.007874046,0.047169881,0.024923909,-0.00390324,0.009501179,0.0510805,0.000715324,-0.110082621,0.006535951,0.028865984,-0.048197883,-0.018473801,-0.005047441,0.021810731,0.007423085,-0.010050242,-0.007977617,-0.003871147,-0.000964342,0.000929389,0,0,-0.005405443,-0.004444461,0,0,0,0.003407417,0.00380952,0,0,0.000940755,0.003972191,0.004566228,-0.000874911,0,0,0,-0.002606489,-0.000883328,0,0.000806364,-0.001795373,0.006068623,0.001904806,0,0,-0.003158831
-0.022875796,-0.016853917,0.034063227,-0.223931618,0,0.126126112,-0.042698916,-0.076018807,-0.014117634,-0.020560773,-0.005360959,-0.055534924,0.00534757,-0.024716091,-0.000440261,-0.002459114,-0.013981654,-0.013165369,0.022631595,0.010152274,-0.028950591,-0.078823928,0,0,-0.00545946,0.000902548,-0.001358727,0,0.000867323,0,0,0.002102216,-0.004743851,0,0,0.001879653,0,0,0,0,0,0,0.004355417,0,0,0,0,0,-0.001901184,0,0,0.003168841
-0.033444784,-0.022857121,0,0.167400933,0.023437515,-0.031999969,-0.014311234,-0.023748945,0.033412856,-0.007633581,0.009342444,0.044051138,-0.003039511,-0.012671261,-0.058149848,-0.035081109,0.00288613,0.013462041,0.011837341,0.010050242,0.047205023,-0.042903761,0,0.001856964,0,0,-0.000453439,0.004464303,0,0,0,-0.001613721,0,0,0,0,0,-0.002727248,0,0.000918207,0.000888909,0,0,0,0,0.000895276,0,-0.013025629,-0.000952403,0,0,0.006317662
0.027681633,0.029239738,0.037647023,-0.071698132,0.09923658,-0.008264455,0.031215993,0.041123719,0.018475733,0.00384615,0.031327845,0.004960088,0.015624994,0.028095715,0.028765281,0.001473927,0.00725728,0.03970027,0.000762939,0.044776077,-0.00988533,0.02752832,0.000965273,-0.001853522,0,0.001803382,0.000453644,0,0,0,0,0.002101197,0,0,0,0,-0.000791238,0,0,0,-0.00088812,0,-0.002601885,0.002652496,0,0,0.001798602,0.003542955,0,0.002617778,-0.004359214,0
-0.020202001,-0.048295476,0.027777766,-0.095528508,0.013888942,-0.041666725,-0.040596111,0.011126501,-0.056689344,-0.034482727,-0.003796987,0.021616936,0.004502846,-0.053643731,-0.052511964,0.004709609,0.019254696,-0.060693016,-0.010165126,-0.028571403,-0.025958526,-0.00453262,0.000964342,0,0,0,-0.001360489,0,0,0,0,0.001290352,0.000953311,0,0,0.001876216,0.000296902,-0.001823196,0.00175127,-0.000917365,0,0,0.00173917,0,0,0.00089439,-0.000897687,-0.005295628,0.001906621,0,0,-0.001793678
0.013745691,-0.056716365,-0.00717039,-0.047191022,-0.041095915,-0.025217326,-0.021768361,-0.055295692,-0.072115376,-0.011904751,0.008662508,-0.043419801,0.003361978,0.006417123,-0.010796563,0.002343729,0.007312595,-0.006632678,0.014890835,-0.009803912,0.017220176,-0.045776058,0.001926734,0.001392701,0,-0.001800135,0.003633057,0,0,-0.002654844,-0.007149234,-0.003866006,0.00761904,0,0,-0.001872702,-0.000494722,0,0.000874146,0,0,0,0.010416656,0,0,0,0.001796901,0.001774579,0,0,0.004465818,0
