CHRD,PRTG,INLX,LUMO,LIXT,APCX,NTRP,BACK,FNGR,GNPX,ODV,SOBR,UGRO,LRMR,IMRN,SCPX,CPHI,FAMI,DXR,CLRO,WKHS,EFSH,HYLN,FCPT,YUM,QUBT,AIM,COCP,DOMH,STRR,ONCT,MYO,FCUV,HOFV,FTFT,ZKIN,NVVE,FRES,CREX,CCM,BCDA,CYBN,DIT,NAII,NNDM,IMAB,TARA,NVNO,TC,BPTH,DSS,ALAR,DUOT,AIFF,BWMX,ISDR,IPA,LGTY,QRTEB,GB,CTGO,RDIB,WIMI,TCTM,ABVC,ADCT,ADV,AFBI,AGMH,AMRK,AP,ARMP,ASRT,ATNF,BLBX,BRBS,BRTX,BTTR,BYU,CEAD,CHR,CJJD,CLEU,CNF,COSM,DCTH,DSWL,DTSS,DTST,ELDN,ELVN,EQS,ESOA,FEDU,FKWL,FLUT,FORD,GAME,GEVO,GMGI,GREE,GYRO,HYMC,ICLK,IDR,ILLR,INDV,INTG,INTZ,IOR,IVDA,JSPR,KFS,KGEI,KROS,LEDS,LINK,LITB,LTBR,MAYS,MDJH,MGYR,MI,MIGI,NCTY,NISN,NIXX,NMTC,OMEX,PMTS,POCI,POWW,PRPH,PSHG,RETO,RIME,RZLT,SAVA,SBEV,SCWO,SGML,SKYE,SLNH,SNES,SPI,SURG,TFFP,TRAW,UK,UTZ,VCNX,VIRT,VRDN,VS,VTAK,WHLM,WKSP,XHG,XYF,YI,ZOM,ZTEK
-0.014084494,-0.013875569,0,-0.012995501,0.008474528,0,-0.011764676,-0.007936488,-0.064171125,-0.034031393,0,0,0,-0.015397721,-0.073381261,-0.083941636,-0.036363636,-0.054054054,-0.033157851,-0.034782576,-0.029166686,0,-0.101500034,-0.017211603,0.002907357,-0.040816384,0,0.031088053,-0.008196725,-0.041379337,0.234042553,-0.009900981,0,-0.010909088,0.069958779,-0.045161249,-0.002004008,-0.009578544,-0.021739144,0,-0.014869851,0,0.044904393,0.004354167,0.061946949,-0.056465102,-0.026217256,-0.090395498,0,-0.066666638,0.008940004,-0.006060629,0.038696551,0,0,-0.016239281,0.059405882,-0.000640569,0.021574911,-0.001947464,0.199999968,0,-0.061924668,-0.043749988,0.005361951,-0.003482142,-0.007929529,-0.007092225,-0.014818801,-0.019932024,0.017605701,-0.022959222,0.04166669,0,0,-0.001331565,0,0.25,-0.011029412,-0.034482744,0.004878067,-0.023437539,-0.033251256,0,0,-0.010998318,-0.024390186,0.026595744,0,0.012072412,0.012437811,-0.064285739,0,-0.015979859,0.003009,0.003103427,-0.007936538,0.052631555,-0.016949137,0.003508769,0,0,-0.00797167,0.003267986,0,-0.014353984,0.442307745,0.011372585,0.035267331,0,0,-0.008248197,0.003816881,0,-0.029781123,-0.031746076,0.083333255,0.04273507,-0.178120612,0,0.006885294,0,-0.015544041,0,0,0.011026814,0.017142857,-0.110824736,0.009615376,0.066389976,0.03571431,0.015094325,0.006060576,0,-0.00998004,0,0.049180328,0.066465267,0,0.388888834,-0.066198582,-0.017094017,0.061538462,0.01025641,-0.068627465,0,-0.037142857,-0.026315789,0.000985182,-0.017777764,-0.067549653,-0.02766043,0.132420167,0.096009286,0,0.056497189,-0.038461503,-0.006514658,0,-0.023847392,-0.023668599,0.021739109
-0.028571402,-0.039301338,0,-0.025016404,0,-0.240540582,-0.011904807,-0.04,-0.04285717,0.032520241,0,0.329999951,0,-0.00955696,-0.111024867,-0.059760914,0.037735849,0.014285714,0.031573212,0.022522501,0.038626651,0.050000047,0.057317792,0.023642765,0.002469364,0.002127708,0.048859967,-0.040200968,-0.082644574,-0.007194204,0.048275849,-0.029999971,0,0.051470555,0.023076994,-0.020270251,0,0.065764023,0.00888888,-0.006097584,-0.05283015,0,-0.043561132,0.010115563,-0.054166712,0.055240775,0.002692296,-0.021739154,-0.006451596,0.049603173,0.043037924,-0.036585332,-0.019607825,0,0,0.019982584,0.00934583,0.02884608,0.02956711,-0.000975632,0,0,-0.349687784,0.00653591,0.026666667,0.00082214,0.004440514,0.014285701,-0.086351035,0.072263054,0.003460204,-0.033942527,-0.050000012,0.010511812,0,0.005000077,-0.5,-0.2,0.089219331,0,-0.014563162,-0.03200002,0.039745226,-0.002777775,0,0.056458582,0.008333313,0.139896343,-0.1333334,-0.005964204,0.06535626,0.08396948,0,0.017094001,0.014999962,-0.078721191,0.024000015,-0.183333344,-0.034482727,-0.012237709,-0.006802742,0.033434603,0.054017884,-0.019543986,-0.008571488,0,0.179999987,0.008142655,0.012087895,0,0,0.002970327,-0.007604646,0,0.099852025,-0.003278685,0.215384822,0,-0.008532456,-0.022727273,0.038749578,0,0.084210526,0.099999984,0.014084507,0.031356552,0.230337079,-0.043478333,-0.016666595,0.070038938,0,-0.014869874,0.024096416,0.048387069,-0.078629032,0.166666681,0.03125,-0.016997151,0,0,-0.040279295,-0.104347826,0.014492754,-0.030456853,0.052631614,0.075,0,0.117117117,0.00492126,0.018099533,-0.078124999,0.001975544,-0.008064495,0.026385241,-0.025641026,1.085561543,0.026666641,-0.006557377,0.011764695,0.021172658,0,0
-0.014705868,-0.005656541,0,-0.036461846,0,0,-0.032128484,0.075000021,0.044776149,-0.036745348,0,-0.125313288,0,-0.021052612,-0.041921358,-0.122881394,-0.054545455,0,-0.029023806,0.017621129,0.023521913,-0.04761909,-0.00473685,0.017536332,-0.006640252,-0.006369471,-0.031055945,-0.015706833,0.045044962,-0.010869607,0.019736855,-0.005154696,0,-0.023601348,-0.026315853,0.006896545,0,0.016333938,0,0.012269986,-0.007968208,0,-0.002607118,-0.007153035,-0.017621129,0.023825537,0.052934449,0.015873016,0,0,0.016990348,0,-0.003999996,0,0,0.000851808,0.037037001,-0.011214913,0.066666627,0.000976585,0,0,0.013717408,0.012987063,-0.038961039,-0.001848432,-0.002652581,0,-0.020121947,-0.013720791,0.003448272,-0.0135135,0.063157898,-0.009497942,-0.109677395,0.004968372,0,-0.279999987,-0.020477816,0.035714269,0.009852255,0.016528989,-0.043861821,0,-0.302083364,-0.021052649,-0.045454646,-0.140909079,0,-0.039999962,-0.071494517,-0.014084494,0,-0.025210021,-0.025615693,0.126865672,0.007812455,-0.030612232,-0.017857126,0.001769868,0.020547899,0,0.001270596,0.021594671,0.008645594,0,0.014689279,-0.010769257,0.086862108,-0.039062499,0,0.004146082,0.003831414,0,-0.028244794,-0.042763118,-0.244122907,0.106557403,-0.012048222,-0.079999968,-0.031348007,0,-0.194174757,-0.090909078,0.013888889,0.008592221,-0.086757991,0.133333404,0.007263858,0.018181801,-0.020689581,0.018867906,-0.011764721,-0.030769279,-0.031728665,0.047619001,-0.03030303,-0.020172891,0,-0.25999999,0,-0.126213592,0,-0.047120419,0,-0.069767442,0.129080119,-0.088709677,-0.003427972,0,-0.02311248,-0.009463788,-0.089430973,-0.024164571,-0.052631579,-0.269230812,0.155844166,0.088008801,0,0.031897896,0.006060528,-0.042553214
0.074626882,-0.015644056,0,-0.071478656,-0.008403314,0,0.033194989,-0.046511607,0.137142863,-0.054495912,0,0,0,0.051075242,0.050136753,0.077294679,-0.019230769,0.042253521,-0.05923914,0.008658001,0.00310559,-0.094999977,0.002644063,0.026481752,0.022426035,-0.025641002,-0.06089738,-0.01595739,-0.017241388,0.036630038,0.058064492,-0.018134698,0,-0.0044763,0.019305094,-0.006849308,-0.002008032,0.282142857,0,0.006060629,-0.020080322,0,0.014760376,-0.024495688,0.026905804,-0.010160586,-0.067030969,-0.024999976,-0.025974042,-0.009451796,-0.0835323,-0.018987354,0.02208838,0,-0.09576082,0.004255335,-0.08035711,0.025834959,0,-0.001951264,0,0,0.032476353,0.057692282,0.013513514,-0.005555487,-0.01773048,0.001408483,0.01306789,-0.003273328,-0.006872845,0.01643834,-0.039603923,0,0,0,1,-0.07638887,0.006968641,-0.06896556,-0.06097561,0,-0.028703235,0.027855194,0.154228828,0.05210919,-0.025973855,0,0,0.012499977,-0.005961199,-0.00714285,0.287671196,0.017241362,0.081900853,0.046357616,0.007751968,0.023157889,0.036363601,0.035335741,0.01342286,0,0.013536431,0.094308993,-0.005714261,0.001941676,-0.014476627,-0.016329708,-0.022976978,0.011382064,0.031250064,-0.005112114,0.030534414,0,0.05328723,-0.006872845,0.232057073,-0.037037059,0.045296209,0,-0.022653701,0,0.10481924,0,0.02739726,0.017693295,0,0.016042723,0.003605852,0.017857126,-0.014084605,0,-0.005952426,0.031746083,-0.062146893,0.045454575,0.071874976,-0.017647112,-0.022222201,0.054054002,0.052042562,-0.033333333,0,0.010989011,-0.033333302,-0.019999981,0.061760841,0.132743363,-0.001867346,0.017777764,-0.082018981,-0.004777025,-0.044642859,-0.001053664,-0.055555556,-0.207017521,-0.101123568,-0.006066734,-0.046511585,-0.012364749,-0.006024019,-0.022222202
-0.055555583,0.021671811,0,0.057358508,0,0,-0.00401608,0.016260121,-0.045226147,0.0028818,0,-0.057306593,0,-0.019607805,-0.075520903,0.026905896,0,-0.040540541,0.030040466,0.012875525,0.016718247,0,0.002109753,-0.003685592,-0.03363926,0.052631634,-0.054607537,-0.064864887,0.008771934,-0.049469953,-0.124999956,-0.00263852,0,-0.0467626,-0.041666716,-0.082758621,0,-0.178272981,0.048458139,0.16265053,0.065573815,0,-0.020054825,0.042836036,0.026200849,-0.02715237,0.006638035,0.02884608,0,-0.009541984,0.020833373,-0.032258065,-0.027504978,0.124999975,0,-0.008474608,0.034951422,-0.004914,-0.005769186,-0.002932525,-0.097222198,0,-0.066841444,-0.009090886,0.053333333,-0.002482987,0.006317662,0,0.020884529,-0.00246313,0.024221429,-0.010781661,0,0.00456621,0,0.017590975,0,-0.052631634,0.020761246,-0.037037023,0.007792188,-0.008130164,0.013192612,-0.048780505,0.034482829,-0.014150967,0.031111033,0.058201044,0.076923121,-0.020576166,0.010994468,-0.007194238,-0.042553214,-0.008474608,-0.065420544,-0.037151868,0.053846139,-0.014403295,-0.017543843,0.11945389,0.086092663,0,0.073455783,-0.026745958,0.017241303,0,0.045197765,0,0.017382381,0,-0.090909091,0.011857753,-0.037037089,0,0.006570265,0.048442859,-0.184465935,0,-0.026666641,0,-0.009933765,0.044737036,-0.007633555,0.099999984,-0.013333333,-0.011590489,0,0.026315807,0.003592782,0.038596539,-0.042857104,-0.029629689,0.005988069,0.0769231,0.053012048,0.043478219,-0.011661741,-0.047904147,0,-0.102564085,-0.137234052,-0.08045977,0.214285714,-0.005434783,-0.041379352,-0.132653078,0.118811881,-0.078125,0.001477,-0.011644847,0.079037884,-0.029599994,0.018691661,-0.03217301,-0.147058824,0.04867252,0.099999978,0.007121058,0,0,-0.030303091,0
-0.05882356,0.03030303,-0.061371869,0.014989296,0.008474528,0,0.084677437,0.04799998,0.052631592,-0.031609152,0,0.209726521,0,-0.043478261,-0.060093842,-0.052401813,-0.058823529,-0.028169014,-0.032529441,-0.008474569,-0.054811207,0.436464155,0.017368417,0.035758319,-0.006438118,-0.062500037,0.054151659,-0.023121365,-0.034782528,0.040892208,-0.006968668,-0.010582001,0,0.02641511,-0.015810262,-0.030075248,0,0.076271186,-0.058823541,-0.07772021,-0.038461538,0,0.065426339,-0.035410765,-0.025531892,0.087474529,-0.032583403,0.028037432,0.013333299,-0.023121401,0.017857203,-0.006666692,-0.036363603,0,0.562687804,0.280341862,0.02251405,0.016666576,0.075435115,0.00294115,0,0,-0.060393235,0.027522865,0,-0.035469801,-0.013452881,-0.001406502,-0.03188933,-0.008641908,-0.010135125,0.013623965,-0.072165,-0.00363641,0,-0.005604362,0,-0.047619028,0.010169492,0.038461523,-0.005154659,-0.016393402,-0.035937496,-0.002849,-0.008333325,-0.055821357,0.03879312,-0.029999987,-0.071428609,-0.044117678,-0.001977213,0,-0.011111101,-0.00854696,0.055000019,-0.014001215,0.007299298,0.033402958,-0.017857126,0.060975625,0.018292739,-0.011176502,0.030715371,0.108396923,-0.076271145,-0.001937914,-0.054054066,-0.006324105,0.025125628,0,0.0333333,-0.01367189,0.042307745,0,0.047650102,-0.023102288,0.238095356,-0.023076962,0.101027339,0,-0.036789262,0,-0.076923077,0,-0.027027027,0.127035831,0.1,-0.076923046,-0.02147975,0.0135135,-0.082089534,0.026717624,0.017857203,-0.100000064,-0.016018307,0.125000083,0.014749262,-0.003144651,0.011363625,0,0.065967938,-0.3625,-0.105882353,-0.016393443,0.007194238,-0.029411765,0.005530973,-0.025423729,-0.003539531,-0.014727577,0.007961783,0.022258853,0.018348577,-0.073569519,0,-0.166666616,-0.034090877,0.010000025,-0.073170758,0.01251955,-0.012499932,0.022727251
0.015624985,-0.058823529,-0.015384601,-0.02953587,0,0,0.081784416,0.007633569,-0.004999995,0.100890138,0,0,0,0.018181801,-0.010989072,-0.0414746,0.041666667,0.014492754,0.048695661,-0.0042735,0.235824786,0,0.03414381,-0.025396853,-0.001427829,-0.026666641,-0.030821969,0.396449642,-0.018018025,-0.039285728,0.010526289,0.010695177,0,-0.034926473,0.00401606,0.023255885,0.001006036,-0.070866142,0.017857197,-0.011235891,-0.00799998,0,-0.006257243,-0.035242257,0.026200849,-0.048513337,0.004410533,-0.018181772,-0.039473669,0,0.001253122,-0.006711371,0.099790322,0.111111091,-0.076923011,0.042056084,0.064220256,0.010321802,-0.016187058,0,0.076923077,0,0.074738415,0.053571522,-0.012658228,0.007096814,-0.00363636,0.004647886,0.004972028,0.004566303,-0.020477877,0.061827962,-0.033333302,-0.002737203,0.10507245,0.004768265,0.500000037,0.049999979,0.036912752,-0.037037023,0.031088104,-0.025000042,0.004322018,0.011428561,0.021008382,0.049831093,0.03319494,0.587628871,0,0.02197806,0.003467048,0,-0.191011191,0.017241362,-0.072037935,0.016666667,0.115941986,-0.010101048,0.0181818,0.122413758,-0.059880232,0.041047029,0.068653268,0.08264463,0.039755386,0.009708651,0.00285714,0.022275314,-0.012745128,-0.025723449,-0.032258034,-0.007920822,0.025830233,0,0.010280431,0.081081083,-0.149999983,0.18110238,0.045101084,-0.000505573,0.065972157,0.001259403,0.047619048,-0.181818156,0.069444444,0.013294815,-0.022727273,-0.027777795,0.024390221,0.063333352,0.008130073,-0.059479585,0.035087688,0,0.041860465,-0.037037059,-0.040697717,0.018927426,-0.001123603,-0.142857094,0,-0.019607843,0.171052632,0.011111111,0.099999991,-0.03030303,-0.00330033,-0.008695652,0.00296012,0.038864044,0.011058415,-0.000403202,0.045045046,0.264705869,0,0.055696209,-0.117647084,0.008800868,0.039473647,-0.024729498,0.006329032,0.044444469
0.046153896,0.021041632,0,0.010869537,0,0.085409323,-0.0378007,0.196969782,0.005025121,-0.01347709,0,-0.24623117,0,0.00714285,0.042424252,0.024038422,-0.02,0.014285714,0.011608573,-0.004291842,-0.104796693,0,0.005502782,0.008143399,0.009898866,0,-0.014134263,-0.021186454,0,-0.011152388,0.020833347,0.018518501,0,0.009523796,0.007999992,0,0,0.028813559,-0.021929838,0.017045411,0.036290281,0,-0.000585759,-0.007610379,0.089361722,0.010855261,0.048702645,0.012345608,-0.013698596,-0.005917145,0.053817229,0.040540501,-0.072245468,-0.25,0.049999886,0.050608583,-0.060344891,0.000600975,0,0.002932619,-0.000714302,0,0.164116804,0.107344607,0.038461538,0.045483604,0.00091243,-0.040515917,-0.003092099,-0.002066227,0.0034844,-0.025316492,0.034482726,0,0,-0.004739147,0,-0.015872976,0.048543689,0,-0.040200967,0.034188057,0.040882173,0,-0.016460889,0.013676595,0.004016158,-0.042207808,0.076923121,0.004301105,0.01283318,-0.01449274,0,0.008474528,0.006128746,-0.009836066,-0.032467533,0.002040798,0.089285735,0.049667181,0.095541388,0.014285714,0.022943877,0.071246801,0.002941164,-0.004807605,-0.031339002,0.002723723,-0.003972134,0,0,-0.001995978,0.007194238,0,0.002158486,-0.037500038,0.006787323,0.059999996,0.026785761,0.011633765,0,0.040251614,0.07272729,0.222222183,0,0.026811163,-0.023255814,0.028571447,-0.016666595,0.034482725,-0.048387114,-0.011857696,0.028248587,0.031746083,-0.020089286,0,0.03030303,-0.018575834,0.102362203,0,0.06998268,0,-0.056179775,0.126373626,-0.0064935,0.03125,-0.058498896,-0.035087719,-0.001475692,-0.000719447,0.042187464,0,-0.017241336,-0.162790658,0.034482759,-0.057553958,0.266666651,-0.008624975,0,0.020602237,0,-0.106383004
0.117647033,-0.024688821,0,0.007168486,0,0.229508168,0.010714258,0.02531639,-0.037500024,-0.027322406,0,0,0,-0.042553152,0.061046525,0.023474204,0.020408163,-0.014084507,-0.035519106,0.030172489,-0.014269056,0,-0.024875621,0.006865932,-0.008930702,0.109589043,0.05017925,-0.047619038,0.073394423,0.011278167,0.003401374,0.038961065,0,0.003773606,-0.011904751,0,-0.001005025,-0.07907743,0.022421539,0.005586614,0.066147841,0,0,0.016871186,-0.039062464,-0.046534342,0.010658499,-0.015243903,0.027777795,0.001984097,0.042755376,0.019480532,0.029381574,0,0.118254031,0.03658539,0.009174347,0.017417473,0,0,0.000714813,0,0.066905666,-0.030612264,-0.012345679,0.042279406,0.001823109,0.022793708,-0.011166331,0.011594177,0.013888875,0.015584463,0.022222268,0.004574566,0,-0.021532912,0.6666666,0,0.009259259,0,0.007853383,0.041322315,0.054263593,0,-0.037656966,0.007936462,-0.004000093,-0.142372864,-0.071428609,0.012847942,-0.000974681,0.014705868,0,0.134453818,-0.00406091,0.006622517,-0.046979854,-0.073319753,-0.032786951,-0.017073097,-0.017441913,0,0.062801977,-0.051068831,0.026392946,-0.001932386,-0.052941195,0,-0.027916281,0,0,0,-0.014285701,0,0.106769268,0.019480579,0.233707782,0.440251554,-0.085507267,-0.002999973,0.01628663,0,-0.062500015,-0.227272731,0,-0.054999966,0,0.027777795,-0.007263973,-0.21212123,-0.033898273,0.047999954,0.021978049,0.015384542,0.030751708,0.038461562,0.073529412,-0.01577293,0,0,0,-0.12,0.071428571,-0.048780488,0.039215728,0,0.022274326,0.009090909,0.000985182,-0.006479477,0.013493271,0.003630441,0.026315722,-0.043888886,-0.033333333,0.081424918,-0.157894714,-0.003,0,0.004658344,-0.012578549,-0.095238078
-0.078947373,-0.002092018,0,0.020640566,0,0.359999975,-0.01060068,-0.166666641,0.024415611,0.008427052,0,-0.003333321,0,0.016666606,0.017351647,-0.032110076,0.04,0.014285714,-0.022662868,-0.037656966,-0.016839032,0,0.005612179,0.001203344,-0.000109701,0.028806556,-0.003412966,-0.054545476,0,-0.007434902,-0.027118618,-0.024999976,0,0.062030093,0,-0.00757584,0,-0.017889088,0.008771921,0.005555577,-0.007299252,0,0.037948735,0.003016588,-0.093495941,-0.010238882,-0.01205272,0.003096046,-0.006756825,0.005940579,-0.003416921,0.006369451,-0.01397209,0.200000021,-0.046132134,0.008823507,-0.027272745,0.011806308,0,0,-0.107142857,0,0.077267588,-0.018421073,-0.05,-0.08406814,-0.012738798,0.001428604,-0.033877037,0.058125248,0.023972579,-0.051150906,0.021739109,0,0,-0.006666504,0.399999976,-0.112903244,0.012232416,0.615384609,0.012987013,0.079365081,0.056372561,0,0.169565267,0.007086626,-0.020080274,0.0434782,0,0.014799202,-0.020487809,-0.00724637,0,-0.125925912,0.042813364,0.011513158,0.00704228,-0.035164803,0,-0.037220865,-0.005917178,0,0.027272707,0,-0.06285716,0,-0.018633522,0,-0.105641057,-0.010726082,-0.0333334,0,0.010869555,0,-0.004448147,0.092356673,-0.102368076,-0.017467233,0.109350248,0,0.041666705,0,0.073446328,0.17647061,0,-0.087007657,-0.095238095,0.005405357,0.006829239,-0.030769203,0.035087685,-0.068702228,0.010752634,-0.015151444,-0.016574586,0.296296235,-0.068493151,-0.051282004,0.020408143,-0.1666667,0,-0.068181818,0,0.066666667,0.03144651,-0.139393951,-0.002293578,-0.036036036,0.00078747,-0.002898502,-0.045857972,-0.010852006,-0.068376006,0.104009237,0.137931034,-0.084705858,-0.037500038,-0.019057172,-0.012658216,0.00154563,-0.025477758,0.026315765
-0.028571402,0.016771472,0,0.056485318,0,0.225490219,-0.021428585,-0.029629648,0.02434076,-0.008356631,0,0.013377939,0,-0.043715807,-0.01526033,0.028435959,-0.038461538,0.028169014,0.040579754,0.043478324,-0.00721152,0,-0.017250039,0.015624995,-0.001868486,-0.003999996,0.023972579,-0.019230752,-0.008547013,0.052434441,-0.017421602,0.0051282,0,0.003539781,-0.044176665,0.001526789,-0.001710274,0.384335155,-0.0130435,-0.011049766,-0.018382353,0,0.022021359,0.036090191,-0.022421503,0.037241377,0.003431192,0.120370294,0,-0.021653514,0.074285751,-0.031645569,-0.008097158,0.222222183,0.114583405,-0.002915407,0.014953257,0.001166888,0.041133542,-0.000974681,0,0.028571429,-0.095634105,0.008042875,0,0.029738967,0,0.011412257,-0.035714237,-0.018568611,-0.013377914,-0.016172491,-0.170212794,0,-0.098360642,-0.016778511,2.285714274,0.090909091,0.009063444,0.071428593,-0.015384576,-0.014705845,-0.047563816,0,0.115241612,-0.01641908,0.016393403,0.227272736,0,-0.004166696,0.018924261,0,0.111111084,0.008474528,0.055718541,0.008130081,0.013986,-0.093394115,-0.016949137,0.010309268,-0.035714208,0,-0.022123894,-0.023779743,0,0,0.006329108,0.047341843,0.059633082,0,0,0,0.003584226,0,0.013683268,0.116618032,0.211444964,0.226666627,-0.022857121,0,-0.049846136,0,-0.015789474,-0.099999984,-0.038961039,0.038634899,0.026315789,-0.005376296,0.036821811,-0.087301599,0.008474568,0.004098357,-0.047872368,0.015384542,-0.011235955,0.028571447,-0.029411765,-0.003378375,0,0.279999971,-0.075135166,0.097560976,0.066666667,-0.067307692,0.060975625,0.09154931,0.051724138,0.065420561,0.001180125,0.005813925,-0.074418641,-0.072734704,0,-0.052631531,0,0.03084836,0.03896108,0.014314928,-0.038461503,-0.007716079,0.019607883,0
0.05882356,0.010309278,0,0.021782174,-0.025210021,0,0.032846702,0,-0.039603923,0.070224722,0,0,0,0,0.005469413,-0.027649713,0,0.02739726,-0.025626795,0.004166663,-0.075968543,0,0.038719668,-0.001183487,0.005725695,0.405622485,0.026755827,0.053921557,0.060344857,0.209964396,0.056737533,-0.010204072,0,-0.065255728,0.054621794,-0.024390293,0,0.052631579,0.066079338,-0.011173121,0.044943802,0,0.000552507,-0.014513775,-0.009174303,-0.019281912,-0.056990882,0.140495934,0.034013607,0,0.112765973,0.065359414,0.032653029,0.090909078,-0.031375137,-0.02339179,0.003683238,0.000582764,0.01053554,-0.000975632,0.12,0,-0.045976969,0.042553254,0.052631579,0.034282104,-0.011981577,-0.04626235,-0.012121232,-0.022467489,0.016949136,-0.027397299,0.03846158,0,0,-0.022525612,0.95652178,-0.016666624,0.110778443,0.044444426,0.023437439,-0.01492543,-0.037758843,0,-0.123333295,0.005564364,-0.008064497,-0.027777747,0,0.029288686,-0.02248285,0.007299263,0.112499966,-0.01260501,-0.000925947,-0.012903226,-0.020689668,0.155778951,0.034482829,-0.053571437,-0.006172858,0,-0.191338068,0.003846193,-0.027439009,-0.002904146,-0.025157283,-0.018154864,0.053030319,0,0,-0.005,0.035714337,0,-0.003856733,-0.007832891,-0.031825885,0.184782698,0.045321628,0,0.099417071,0,-0.054545438,-0.111111091,-0.054054054,-0.103533767,0.128205128,-0.027027043,0.03738314,0.02173911,0,0.040816287,0.083798956,-0.045454524,0,0,0.075757576,0.033898272,0.300000032,0.218749983,0,0,0.052083333,0.072164948,0,0.019354851,0.068852459,-0.01754386,0,-0.002890194,-0.041876049,-0.040315473,0.064220135,0.013333338,0.121212121,0,0.037499964,-0.026209677,0.039999962,0.055987581,0.006410269,-0.051282004
0.02777775,-0.07551022,0,-0.03423771,0.025862002,0,-0.074204895,-0.030534371,0,-0.060367436,0,-0.372937309,0,0.094285692,-0.071622845,-0.123222789,0.08,0.133333333,-0.040022805,-0.008298747,0.002948,0,-0.005964256,-0.009083616,0.014889403,0.171428544,-0.097719856,-0.083720927,-0.130081269,-0.017647014,0.003355718,-0.007732013,0,-0.041509403,-0.00796812,0,0,-0.07875,-0.057851248,0.005649631,-0.060931884,0,0.029817658,0.014727527,-0.074074111,-0.008813567,-0.025382722,-0.060386471,0.006579015,-0.032193205,-0.177820266,-0.067484631,-0.110671927,0,0.021442695,0.001197518,-0.028440319,-0.019801989,-0.073848936,0.00195317,-0.071428571,0,-0.080722899,0.035714227,-0.0125,-0.131177158,0.007462679,0.024992627,-0.018404939,-0.061693535,0.056666692,-0.050704245,-0.012345667,0,0,0.021298837,-0.111111111,0.033898217,0.018867925,-0.319148942,-0.015267137,-0.022727216,-0.020253177,0,0.247148224,0.015019806,0.008130062,-0.066666699,0,-0.028455268,0.000500011,0.03623185,-0.101123568,0.012765925,-0.023169602,0.035294078,-0.056338042,-0.069565219,-0.0666667,0.072776274,-0.006211199,0,-0.18385292,-0.006385696,-0.028213149,0,0,0.063773605,0.012332959,0,0.137931112,-0.000502543,-0.037931079,0,-0.006360607,-0.047368439,-0.214532686,-0.266055097,-0.141258771,0,-0.063328399,0.130592482,0.015837121,0,-0.028571429,0.077455024,-0.022727273,0,-0.042792805,-0.042553153,0.008403353,0.011764695,0.3453607,-0.01587294,-0.018181818,-0.027777795,0.070422535,-0.042622911,0.499999939,0,0,0.111111111,0.128712871,-0.076923077,-0.120689676,-0.113924061,-0.060327198,-0.017857143,0.001964657,-0.006521734,-0.024475444,0.041552405,0,-0.069627199,-0.054054054,0.002493704,0.204819301,-0.042443064,-0.012820501,-0.007363798,-0.031847197,-0.081081083
0.040540501,0,0,0.014715737,0,0,-0.011450425,-0.031495984,-0.020618598,0.019553094,0,0.673684249,0,-0.025239336,-0.014648401,-0.156756738,-0.055555556,-0.094117647,-0.009529586,0.004184096,0.006531678,0,-0.005000019,0.02351525,0.004962254,0.185365914,-0.093862813,0.015228453,-0.084112185,0.041916097,-0.026755828,-0.0051948,0,-0.192913429,0.012048181,0.015624985,-0.002317835,-0.070556309,0.004385926,0.005617999,-0.064885478,0,0,0.033381716,0.024999976,0.003761991,0.050434034,-0.082262227,-0.006536014,-0.014552952,-0.088372114,-0.04605262,-0.059999996,0,0.042680399,0.040669876,-0.046270044,0.011289396,0,0.000974681,0.153846154,-0.054999987,0.031454753,-0.122660092,0.012658228,-0.005780347,0.0037037,0.011398066,-0.016666651,0.017619248,-0.059936925,-0.020771494,-0.037500038,-0.010473518,0,-0.011965926,-0.024999976,-0.065573711,0.031746032,-0.062499975,-0.033591711,-0.046511607,-0.018087842,-0.011299424,0,-0.006230524,0,-0.047619015,0.076923121,-0.039748954,0.026486791,-0.006993001,-0.050000026,-0.025210021,0.114800763,-0.002525214,0.059701508,-0.018691571,-0.017857126,-0.016331673,0.049999956,0,0.045053854,0.029562922,0,0,0,-0.043632544,-0.014213213,0,0,-0.004524856,0.025089582,0,0.002226496,-0.052486139,0.299559141,0.104166669,-0.076547199,0.045135386,0.050314416,-0.104812866,-0.109131433,0.312499988,-0.029411765,-0.098844729,0,0.027777795,0.117647059,0,0,0.038759747,0.091954048,0.016128954,-0.016203704,0.085714249,-0.07631583,0.150684866,-0.00512816,-0.025641002,0.036820622,0.02,0,-0.072916667,0.013071883,-0.014285701,0.029379761,-0.036363636,-0.001960804,0.006564546,-0.010752771,0.034195593,-0.025862004,0.023570985,-0.085714286,-0.00497512,0.080000043,-0.024864865,-0.012987001,-0.026706207,-0.019736785,0
