SMMT,DTSS,GCTS,FFIE,SEZL,JXN,VCTR,LC,MLI,SLG,CRVS,WLFC,COMM,ZETA,SWIM,DRUG,ATER,MBRX,TECX,HOLO,HYLN,TPC,FTAI,IESC,PRM,SMR,INSG,EBS,AEYE,ASPI
-0.008348808,-0.037735902,-0.065843655,-0.070588236,-0.021768361,0.006538193,-0.001336893,0.005390788,0.019866629,0.019981776,-0.076923006,-0.010187512,0.09956711,0.003347666,0.094827564,-0.025217326,0.013745691,-0.056716365,-0.00717039,-0.047191022,-0.026548647,-0.034786119,-0.023891952,-0.004574038,0.013043466,0.004210522,-0.0086393,-0.196343973,-0.092592593,-0.045454591
0.010290048,-0.050980344,0.035242257,0.107594907,0.093386691,0.003532736,0.001912382,0.117962529,0.008673405,-0.00343956,-0.026515215,0.009122793,0.019685021,0.020972381,-0.044619381,0.034790288,0.013559309,-0.003164554,-0.00444444,0.08018872,0.0090909,0.031068766,0.014103689,0.105471012,0.03969956,0.071278858,0.038126298,0.070766652,0.021632681,0.051587347
-0.012962995,-0.061983509,-0.08085099,-0.120000022,-0.119368883,-0.036111746,-0.041992762,-0.087130306,-0.032421807,-0.003751501,0.163424158,0.189151599,-0.030888002,0.119981311,-0.034340658,-0.008620682,-0.036789262,-0.279365107,-0.008370514,-0.074235842,-0.099099111,-0.047006834,-0.022700752,-0.060726155,0.107327142,-0.108610624,-0.027282191,-0.168371388,-0.053535762,-0.094339619
-0.022983104,-0.052863386,-0.090277798,-0.009740251,0.001038715,-0.102968875,-0.05937437,-0.068301202,-0.02432981,-0.051363155,-0.003344478,-0.095126728,-0.087649414,-0.040850336,-0.007112402,0.008695644,-0.038194489,0.140969135,-0.034890311,-0.051886746,-0.105000019,-0.268128115,-0.063900103,0.071497801,-0.096924511,-0.057080079,-0.025890045,-0.043519399,-0.048965801,-0.1
-0.038406108,0.009302316,-0.050890597,-0.147541002,-0.043450046,-0.092461268,-0.037492067,-0.066729325,-0.021800792,-0.056684657,-0.053691304,-0.005493263,-0.120087276,-0.046066904,-0.073065935,-0.067241338,-0.025270734,-0.069498006,-0.037317749,0.012437858,-0.050279283,0.057027635,-0.046881118,-0.030588573,-0.028895743,0.019790463,-0.055370987,-0.038575609,-0.096759886,0.037037
-0.047428893,0.009216581,-0.018766738,0,0.061694957,0.068306821,-0.001320369,0.010070436,0.036025042,0.048140054,0.063829812,0.037365936,0.096774155,0.051936189,-0.038639878,-0.001848405,0.018518501,-0.087136942,0.024227717,-0.093366118,0.005882347,0.02397823,0.045585514,0.047929682,0.083953239,-0.071917819,-0.03751462,0.014403229,0.032923836,0.008928563
-0.014675088,-0.077625604,-0.087431739,-0.123076902,0.006641081,0.008534235,-0.001983256,-0.002991,-0.022395819,-0.012365512,0.096666654,-0.026414688,-0.03619906,-0.023386787,0.414791075,0,0.018181801,0,-0.045535214,-0.07588075,-0.052631597,-0.032464108,-0.008168505,-0.011053268,-0.022548975,0.067650699,-0.029232673,-0.419878297,-0.046622242,-0.070796498
0.089361722,0.029702942,-0.014970046,0.030701725,0.351179909,0.099395592,0.038419029,0.035999966,0.014619461,0.013170754,0.091185397,-0.012332456,0.309859067,0.043459046,0.147727291,0,0.089285716,-0.002272779,0.016109061,-0.043988297,0.216049397,0.037953824,0.039491996,0.067959933,0.044132354,-0.010368681,0.235884648,0.468531456,0.06137722,0.028571516
0.052734372,0.038461618,0.024316087,-0.051063783,0.093051678,0.008918795,0.041888184,0.015444093,0.011735011,0.002407281,0.105849617,0.003257362,0.025089582,0.005524826,0.049504949,0.032407375,0.131147574,0.029612783,-0.016463443,-0.055214745,0.045685235,0.007419151,-0.000572787,-0.013533021,-0.015369822,0.07916185,0.036548187,-0.155952324,0.013164023,-0.055555611
0.018552858,-0.027777861,0.00890214,-0.044843006,0.016751111,-0.009203223,-0.027142895,-0.027566626,-0.016444028,-0.027217432,-0.073047849,-0.005735917,0.020979085,-0.027472512,0.020754651,-0.013452902,-0.133333343,-0.004424775,0.013639258,-0.051948004,-0.033980551,0.009994768,-0.008786993,0.016096576,0.003902435,-0.004315093,-0.00293827,-0.059238373,-0.004640301,-0.004901956
0.024590207,-0.014285701,0.105882319,-0.098591618,0.068519775,0.03691025,0.03608142,0.048875858,0.010897199,0.024193569,0.020380447,0.006748613,0.109589015,0.034767459,0.016635888,-0.045454609,0.040133741,0.044444402,-0.007951135,0.092465744,0.005025121,0.018749932,-0.000289061,0.015901646,0.013605476,0.081256775,0.124754368,0.016491774,0.062470867,0.03940883
-0.011555566,0.028985596,-0.042553214,-0.125000008,-0.042144396,-0.001650158,0.000809899,0.005591838,-0.004430051,0.000803459,-0.070572596,0.010379491,0.043209909,-0.003779931,0.009090944,-0.038095203,-0.035369742,0.06382983,-0.009864356,-0.087774284,-0.079999983,0.010224988,0.007325322,0.010454839,-0.001917589,-0.055110147,-0.02620089,0.116519165,-0.031154057,0.018957442
0.067446044,0.006572741,0.052777795,-0.244047607,0.023526486,0.032821801,0.041270502,0.017608858,0.015277348,0.022960827,0.088825198,0.040449508,0.073964495,0.025295126,0.068468401,0.019801962,0.016666651,-0.107999992,0.052303872,0,0.086956502,0.036943296,0.018467135,0.030513741,0.008645548,-0.005302247,0.052017932,0.143989386,0.033514483,0.027906949
-0.022746378,-0.039179155,-0.076517141,0.007874008,-0.001371064,0.024462726,0.024480247,-0.0063752,0.000146123,-0.000627859,0.078947357,0.024375142,0.090909067,0.014391463,0.052276552,0.038835031,-0.090163889,0.09417042,0.007100642,0.003436423,0,0.022937985,0.066516291,-0.030574619,0.028571447,-0.031982962,0.017902817,0.240184753,-0.021472383,-0.045248933
0.056034448,0.009708729,0.011428561,-0.220703106,0.049830446,-0.01082349,-0.00246541,0.032080695,0.007887831,0.002827082,0.031707346,0.065963853,0.010101,-0.017430089,-0.044871754,-0.046729037,0.009008957,-0.016393427,-0.009988253,0.428082181,0.024999976,0.053912267,0.014182529,0.013341129,-0.004629647,0.037444951,0.095477419,0.126629482,0.047917586,-0.028435993
0.004897993,-0.004807688,-0.002824856,-0.248120303,-0.018309137,-0.048843787,-0.003422059,0.00088812,-0.016231924,-0.009083759,-0.007092248,0.018555159,0.097499967,0.008250857,-0.016778507,-0.009803912,0.017857126,0.070833263,-0.00949554,0.107913621,-0.029268265,-0.015391587,-0.007209192,-0.009007955,-0.023255814,-0.053078556,0.006116202,-0.203305782,-0.070940166,-0.009756088
0.083671787,0.030917938,-0.01983001,0.196666638,0.022568802,-0.010792173,0.007249162,0.008873063,0.033146731,0.020704937,-0.011904694,0.032550437,-0.072892871,-0.026186632,0.003412966,0.019801962,0.042105308,-0.009727571,-0.026363123,0.136363665,0.015075362,-0.007816095,0.042432181,0.022608117,0.03333337,-0.014574004,-0.017477169,0.088174211,0.047838129,0.162561541
0.013493276,-0.00187439,-0.083815017,1.23955436,-0.025979055,0.007433103,0.00113639,0.038698376,-0.014401747,-0.005264849,0,-0.019344471,-0.007371059,-0.00546215,-0.017006786,0,-0.010101,-0.049115912,0.058461585,0.321904773,-0.034653433,-0.009267876,0.003441007,-0.005299104,0.004608224,-0.086461915,-0.027068861,-0.094375576,-0.047410004,0.016949238
-0.032544417,0,-0.056782354,-0.100746262,0.006530306,0.03724866,0.034619712,0.044030439,0.023871439,0.034557928,0.0361446,0.003104989,0.08168315,0.05576678,0.124567433,-0.019417458,0.030612215,-0.012396682,0.058139532,-0.180115272,0.041025601,0.066417219,0.018233526,0.102308441,0.018348694,0.079701166,0.034976195,0.003157867,0.079723478,0.070833263
0.012996948,0.042253479,-0.080267561,0.048409392,-0.054326561,-0.017324485,-0.002376984,-0.006488234,-0.000847782,-0.010833603,-0.0395349,-0.009650379,0.004576655,0.004001616,-0.00923076,0.34653468,0.029702942,0.06694554,0.020329611,-0.105448137,-0.009852207,0.021929825,0.003367863,-0.031543898,0.026126122,-0.05420995,0.036866323,-0.022035681,0.067008095,-0.007782094
0.016603794,0.0045045,0.010909081,-0.065963061,0.091089406,0.008406319,0.001832817,-0.018775473,-0.013010864,0.018405828,-0.014527831,0.004136832,-0.013667413,0.015544017,-0.04503105,-0.110294099,-0.025641002,-0.03137252,0.01507812,-0.168958764,-0.034825838,-0.008154448,-0.00511666,-0.026507847,-0.003511849,0.059756071,0.017777761,-0.004291842,-0.040400009,0
-0.025983695,-0.053811714,0.068345345,-0.117231629,-0.015378779,-0.00208406,-0.031650193,-0.021630634,0.00257917,-0.006721389,0.007370941,-0.031310132,-0.0277136,-0.011773911,-0.014634171,-0.0909091,-0.055921078,0.016194316,0.00530506,-0.177304964,-0.030927866,0.004327065,-0.006953312,-0.028166689,-0.007048451,-0.074798579,-0.040029127,-0.039870678,-0.069612342,-0.090196088
-0.019817091,-0.028435993,-0.050505082,-0.121600037,0.026775377,0.012298382,0.008123943,0.030612215,0.019865648,0.00285718,0.009756088,-0.001701165,0.002375238,0.030579843,0.028052818,-0.05454551,0.031358939,0.01195218,0.002638482,0.005747121,0.026595719,-0.001292494,0.032731165,0.021949947,0.015084216,0.012437858,0.047763467,0,0.072132645,0.002155222
0.009331251,0.03414631,-0.007092192,-0.084699398,0.020831764,0.031174799,0.022676145,0.002475226,0.01891814,-0.000749783,0.082125643,0.024235589,-0.085308036,0.017726361,0.00321027,0.019230752,0.010135125,0.003937004,0.010526356,0.185714313,-0.031088054,0.034081061,0.025515529,0.035242571,0.023601439,0.011056412,0.055716387,-0.067340004,0.011700743,0.019354769
-0.029275745,-0.028301861,-0.057142804,-0.317412935,-0.039345231,-0.047793742,-0.031702392,-0.03292178,-0.056388372,-0.034213667,-0.098214298,-0.054348875,0.01813476,-0.03180614,-0.054400024,0.023584997,0.040133741,-0.03137252,0,-0.05542169,-0.069518714,-0.079682933,-0.077302226,-0.104219174,-0.00256189,-0.077764207,-0.054832089,-0.110710049,-0.109871952,-0.025316433
-0.047619076,-0.024271822,0.011363625,0.527696697,0.026591359,-0.014240706,-0.003028006,-0.020425512,-0.010785569,0.006370355,0.00495049,0.009969742,-0.017811748,-0.026984769,-0.032148911,0.003686588,0.028938957,-0.024291475,-0.001562536,-0.107142875,-0.005747121,0.004986429,0.012549846,-0.039978412,-0.024828763,0.060606064,0.107324184,0,-0.028306205,0.056277107
0.041666667,-0.019900479,0.041198461,-0.00572514,0.028879713,0.004854987,-0.014616561,-0.014769772,-0.01473405,-0.016365565,-0.014778311,-0.021291053,0.056994828,0.079180116,0.005244792,0.092745704,-0.012499988,0.033194988,-0.046948337,-0.068571431,-0.028901775,0.014884976,-0.004438543,-0.072439437,-0.009657648,-0.077018677,-0.02226589,0.032476353,-0.001910263,-0.032786951
-0.018399963,-0.065989844,-0.057553988,-0.078694788,-0.08362872,-0.043129904,-0.014062792,-0.034391564,-0.014655351,-0.016951782,0.007500052,-0.013250236,-0.00245092,-0.0666667,-0.017391288,-0.042016865,0.107594907,-0.036144544,0.004926117,-0.092024526,-0.029761877,-0.040444438,-0.053246924,-0.022044485,-0.014184384,-0.060565252,-0.036168784,-0.014416793,-0.061243962,-0.069915241
0.559902093,0.021739109,-0.068702228,-0.0666667,0.047998752,-0.007758587,0.017389593,-0.010958894,0.014569724,0.000957968,0.009925548,0.048602049,0.103194,0.025937735,0.023008869,0.052631634,0.014285701,-0.016666749,-0.038126402,0.040540501,0.01840489,0.019916642,0.004264733,-0.003573562,-0.000899301,0.084527242,0.081306466,0.021276576,-0.017329263,0.01594537
0.200104496,0,0.016393427,-0.064732134,0.004218437,-0.017252071,-0.013635473,-0.049861493,0.004188464,0.023289248,0.138820647,0.008123074,0.102449902,-0.028393604,0.039792389,0.029999911,-0.014084494,0.004237284,-0.009060014,-0.035714253,0.06626507,0.003178914,0.007608605,0.023932693,0.001800221,0.089828245,0.000642627,0.01171877,0.03838173,0.040358706
-0.0117544,0.148936219,0.068548417,-0.05011934,0.050408832,0.006441047,-0.018107482,0.010689957,0.000148997,0.045362369,-0.014023744,0.030903424,0.038383851,0.048438792,0.013311135,-0.033171433,-0.065714291,0.012658317,0,-0.033670082,0.056497189,0.030783173,0.017472982,0.056513532,0.003593887,0.059393912,0.050096384,-0.025740001,0.022976977,0.08620692
0.207488939,0.004629625,0.022641487,0.015075362,0.065914417,0.032500894,0.021415784,0.031730763,0.016681602,0.019087367,0.122538276,0.033103434,0.015564188,0.029782312,0.013136276,0.046025059,0.029051997,0.012499988,0,-0.083623617,0.037433183,0.02459374,0.044787734,0.001912578,0.04923905,-0.012585773,0.10152904,0.007926016,0.027343818,0.071428598
0.164903338,-0.00460829,0.0442804,-0.012376226,0.007034725,0.016042777,0.008736183,0.011183676,0.029299735,0.015510759,-0.005847994,0.069069891,0.021072823,0.020393072,0.012965952,0.019999981,-0.034175337,0,0.027999987,-0.091254753,0.082474146,0.036433793,0.034360318,0.025198898,0.021331058,0.121668618,-0.013325917,0.031454753,0.069391588,0
-0.076730371,0.048611118,-0.014134263,-0.086466172,0.012773589,0.017344553,0.027521176,0.000921592,0.003415853,0.018587909,0.133333396,0.013987181,0.071294582,-0.010537824,0.028799973,-0.027450955,-0.024615361,-0.008230445,0.026681465,-0.016736485,0.028571516,-0.009925549,0.013814547,-0.005337972,0.006683369,0,-0.015756932,-0.078780164,-0.010666656,0.044444401
-0.110583456,0.29801321,-0.014336904,-0.023319626,-0.022663056,0.009406177,0.02828249,0.003683238,0.010212783,-0.02093653,-0.048442941,-0.008046665,-0.005253977,0.007712119,0.037325078,0.040322542,0.003154571,-0.029045713,0.00974555,-0.068085044,0,0.007101089,-0.001496554,0.024586599,0.023236492,-0.060950427,-0.035448767,-0.051034467,-0.065588543,-0.060283632
-0.063310446,-0.319727904,-0.025454521,0.101123635,-0.008200035,0.014210847,-0.017122084,0.003669721,-0.003931463,0.040890072,-0.00363636,0.020114232,-0.014084494,0.005102018,-0.034482761,-0.031007723,0.009433953,0.055555606,0.018766777,-0.077625604,-0.023148236,0.014102038,-0.002681994,0.00828309,0.001622097,0.008800872,0.040308143,0.002906974,0.027884613,0.003773581
-0.057003243,0.019999981,0.037313396,-0.056122455,0.085321202,0.056276577,0.024647922,0.053016536,0.038342277,0.002359775,0.023722649,0.080574493,0.07142859,0.029731679,-0.012422348,-0.004800034,0.009345785,-0.004048579,0.042105223,0.148514829,0.023696774,0.065030679,0.02997707,0.109332471,0.025101171,0.047982506,0.031908912,0.013043431,0.095884061,0.052631527
0.053108789,-0.024509781,-0.007194238,-0.089189232,0.020293476,-0.020332747,-0.002532092,-0.029513901,-0.01493356,-0.003046686,0.053475884,-0.007884682,0.035000006,0.019014117,0.009433953,0.000803896,0.015432084,-0.036585427,0.014141449,0.056034534,-0.046296361,0.006144387,0.001305469,0.001361285,-0.012638219,0.113423537,-0.02319161,-0.062947009,0.07981216,0.021428551
-0.101681001,-0.020100483,0.01449274,-0.080118691,0.003733174,0.004994502,0.004714385,-0.007155628,-0.010336274,-0.00402835,-0.079526193,0.026112718,0.012882435,0.016931574,0.001557594,-0.04257026,-0.0638298,0.143459987,0.041832677,-0.05306127,0.121359227,-0.009923673,-0.002991022,0.019521543,-0.002399979,0.01775706,-0.029395163,-0.074809196,-0.068379431,0.048951087
0.09539024,0.071794802,0.024999977,-0.051612856,0.079019616,-0.010160196,-0.010106504,-0.018918922,-0.005291704,-0.002231465,-0.047794159,-0.006933705,0.050874431,0.027522917,0.026438582,0.006711423,-0.009740251,-0.007380067,0.158699794,-0.008620682,0.025974002,-0.015034745,0.000923039,0.006240323,0.046511621,0.097336954,0.080372694,0.008250857,0.000424278,-0.00666666
-0.056666692,-0.033492792,0.024390305,-0.066326588,-0.017178101,0.000223187,-0.005104809,-0.028466521,-0.012459742,-0.019429681,0.003861,0.039961297,-0.037821482,-0.020171978,-0.013636315,-0.012500087,-0.029508169,-0.104089206,0.212871283,0.047826146,-0.021097027,0.004696706,-0.000384167,0.006519642,0,0.006694554,-0.01832885,-0.027823252,-0.007633601,-0.050335602
0.007508837,0.019801962,0.088435369,0.096539204,0.016443401,0.007473488,0.014476836,0.020793976,0.0150269,-0.0098361,-0.021153781,-0.010070627,-0.056603793,0.004049978,0.012288774,0.012658317,-0.011824353,0.01244812,-0.027891146,0.195020752,0.021551704,-0.002726907,-0.030983364,0.037495366,0.006130262,-0.011637522,-0.027457442,0.225589249,-0.001709359,0.031802175
-0.084392779,0.169902987,0.009374991,-0.076411967,-0.021833818,0.011403884,0.002528891,0.021296254,0.00698324,0.000575884,0.011787808,0.001154317,0.018333356,-0.008067219,0.022761702,0.01666665,-0.00512816,0.127049154,0.070678813,-0.024305614,0.080168804,0.009374991,0.027848319,0.013654142,0.008377735,0.055508817,-0.012422322,0.028846093,0.012842433,-0.068493165
0.048599444,0.037344361,0.037151667,0.03237407,-0.013531466,-0.001313575,-0.001801774,0.036264785,0.027739252,0.001582743,0.02524274,0.072427237,0,0.010843771,0.00890214,-0.040983664,-0.010309268,0.032727242,-0.009803959,0.281138782,-0.031249971,0.051083579,0.025858671,-0.00040061,0.01586103,-0.077290857,-0.066323606,0.114819845,-0.034234973,0.022058802
-0.082191747,-0.056000042,-0.104477586,-0.027874539,-0.040330557,-0.010742117,-0.011552404,-0.024496997,-0.015114644,-0.000718331,-0.035984858,-0.027484688,-0.009819958,-0.005698963,-0.020588285,-0.059829005,-0.031250052,-0.017605618,-0.075907567,0.086111164,-0.084677434,-0.023195846,-0.009405569,-0.013675963,-0.001486952,0.025906752,-0.015921631,0.014371243,-0.000875294,-0.046762546
-0.027860669,0.059322081,-0.039999962,0.053763476,-0.008185276,0.013739589,0.016800621,0.007174881,-0.010550894,-0.008050569,0.037328104,0.031025466,0.023140473,0.004720141,-0.003003,0.015454509,-0.025089582,-0.096774188,0.070714269,-0.120204608,0.07048462,0.028646823,0.022559828,0.016201953,-0.017125874,0.042929312,0.008089675,0.085005819,-0.01971094,0.022641487
-0.047594691,-0.092000008,-0.072916677,-0.047619082,-0.084806241,0.008306942,0.010416631,-0.0017809,-0.005954858,-0.016376772,-0.003787875,-0.019167619,-0.035541238,0.002684561,-0.018072272,-0.024171845,0.018382335,-0.023809501,-0.010006646,-0.232558122,0.016460889,-0.00989375,-0.008691117,0.015793701,-0.012121201,-0.030669903,-0.008642055,-0.027203483,-0.029490611,0.110701088
0.025792559,-0.013215847,-0.026217292,-0.035714252,0.045423955,0.046612499,0.023462559,0.033898315,0.011981062,-0.001178751,0.072243274,0.04154415,0.031825806,0.038822014,0.01840489,0.06422012,0.018050524,-0.040650464,0.112533697,-0.060606091,-0.012145737,0.026276798,0.050206048,0.019484311,0.002300593,0.094920847,0.026151936,0.045861389,0.076427251,0.029900304
-0.00890519,0.084821454,0.038461595,-0.081481491,0.055680679,0.003417858,-0.016846148,-0.027609982,-0.01032489,-0.011801195,-0.014184384,-0.00557627,-0.025974002,-0.021262943,-0.022590376,-0.025862045,-0.021276576,0.063559365,-0.018473671,0.12903223,0.004098357,-0.031013297,-0.005494035,0.021332038,-0.017597517,-0.02205323,0.007888415,-0.016042841,-0.023096622,-0.045161249
0.040697698,-0.1111111,-0.037037089,-0.060483909,-0.008841445,0.004232078,0.006889231,0.014196969,0.000695549,-0.007165185,0.068345345,0.020781065,0.005000035,0.048057967,0.044684199,-0.044247746,0.02898548,-0.00398406,-0.014501676,-0.075000015,-0.024489772,-0.016002988,0.050724579,0.010112463,-0.034267954,0.003110417,0.05719439,0.002173963,-0.045971945,-0.027027001
-0.040121935,0.037037,0.026923144,0.051502201,-0.038818809,0.01798746,0.008421045,0.039370061,0.004309112,0.009772989,0.00841746,0.037290793,0.036484209,0.040515104,0.014749248,-0.024074094,0.010563371,0.019999981,-0.023794622,0.268339844,0.016736385,-0.003025716,-0.010242404,-0.035834528,0.019354898,-0.082945715,0.093394154,-0.031453357,0.027535496,-0.010416739
-0.015343863,-0.008928563,-0.022471977,0.122448958,0.019841211,-0.00999594,-0.003131529,0.050505002,-0.014532914,0.003424594,-0.030050056,0.018068498,-0.031999969,-0.055236999,-0.005813948,0.015180296,-0.024390222,-0.04705878,-0.005772941,-0.124809764,-0.045267543,-0.022761774,-0.005864028,0.023580788,-0.009493662,0.014370252,-0.019791722,-0.053751453,-0.012952167,-0.007017537
0.072004305,0.054054002,-0.030651313,-0.087272731,0.128090901,0.009790913,0.016230372,-0.004006349,0.0230337,0.007716342,0.089500858,0.070073517,-0.006611564,0.011821113,0.016081821,0.009345785,0.026785732,0.004115222,0.011612923,-0.066086976,0.047413852,0.037655253,0.015961053,0.041856211,0.03194885,0.095000029,0.038257239,0.035502982,0.053846177,0.077738528
0.015037555,0,-0.071146272,-0.03187248,0.044951331,0.005150939,0.006010687,0.027353189,0.007962683,0.030923257,0.072669833,0.029453782,-0.066555754,-0.01926115,0.004316577,1.305555473,0.064347806,-0.028688594,0.076211714,-0.011173174,-0.016460889,-0.002992889,0.011543733,0.037535831,0.004643921,0.060882741,-0.04196528,0.028571429,0.00772857,-0.006557371
0.078518526,-0.051282004,0.072340461,-0.061728433,0.068572671,-0.005626985,0.017070672,0.039154266,-0.007627316,0.024710694,-0.010309304,0.035277812,0.039215648,0.035093435,0.004298024,14.45783194,-0.022875796,-0.016877622,0.005333342,0.065913354,0.041840962,0.007879962,-0.020798176,-0.035520045,0.012326719,-0.022955502,-0.013888902,0.021111064,0.078397964,-0.04290425
0.074175775,-0.0135135,-0.031746002,0.013157882,0.012306242,0.010307238,0.012252426,-0.003014387,0.018391385,0.013242328,0.09375002,0.014596196,-0.015437419,-0.03763611,0.015691819,-0.251753755,0.003344478,0.038626676,0.043324527,-0.077738528,0.028112423,0.036113153,0.005447959,0.02346096,0.020547907,0.400146832,0.063380289,-0.003264389,0.010272629,0.206896512
-0.080562637,0.009132411,0,-0.034632002,0.076828434,0.004600911,0.003979404,-0.023431555,-0.002695377,0.03384233,-0.019047601,0.041148773,-0.015679387,-0.0303814,-0.002808986,-0.246527731,-0.013333321,-0.024793463,0.014971716,-0.107279687,-0.04296871,-0.009342444,-0.003498009,0.021323801,-0.000745729,-0.055060265,0.00254718,-0.002183352,-0.051231892,0.154285703
-0.016689876,0.03619906,0.07377042,0.004484301,0.030303054,-0.018518524,0.011065268,-0.018575834,-0.023918874,0.04817026,0,0.030988015,0.070796476,-0.070000013,0.009859179,1.175575918,-0.016891876,0.095339048,0.04091292,-0.00214587,0.036734658,-0.011244087,-0.011975981,-0.004523677,0.007462715,0.010543764,-0.018800855,0.022975933,0.06018133,0.059406003
-0.033474734,0.039301377,0.030534414,-0.008928563,-0.141691078,-0.011868514,-0.011597564,-0.031545786,-0.00207672,-0.025009441,0.048543676,-0.05873367,-0.024793403,-0.036200726,-0.033472838,0.017157411,0.003436423,0.032882026,-0.013368983,-0.038709742,-0.011811013,0.124724857,-0.008289811,-0.000611725,-0.022222236,0.041186164,0.018643222,0.088770042,0.082814974,0.130841102
0.004390251,-0.01260513,-0.033333389,-0.045045109,-0.006770713,0.015501432,-0.00214836,0.009771978,0.140677013,-0.001692772,0.025132283,-0.009527258,0.011864355,-0.018222379,-0.023088002,-0.01759686,0.010273963,-0.044943865,-0.015989163,-0.029082694,0.051792874,-0.039138968,-0.014962102,-0.066238168,0.007575787,-0.060653991,-0.007625807,-0.093320308,-0.110592455,-0.018595072
-0.027197643,-0.029787207,-0.049808384,-0.047169769,-0.010407452,-0.012434247,-0.039417042,0.004838744,-0.014838253,-0.014216726,-0.024516136,-0.006130773,0.035175887,-0.012121201,-0.023633656,-0.003709576,-0.057627144,0,-0.049573203,-0.043778813,-0.087121216,-0.041072611,0.004278729,-0.013063672,-0.008270722,-0.027512621,-0.013319684,-0.052004287,-0.058134861,0.040000012
-0.028457393,0.114035085,0.100806451,-0.009900981,0.097386572,0.018323276,0.022241395,0.10914925,0.009876581,0.025006607,0.015873001,-0.034618504,0.027508104,0.001917149,-0.003025716,0.053191489,-0.023381316,-0.003921565,0.05476683,-0.084337382,0.016597494,-0.06619472,0.01668672,-0.00260937,0.010614128,0.061778274,0.024922094,0.035428619,-0.014573517,0.058704445
0.092497494,-0.027559029,-0.007326,0.080000043,0.020460991,-0.012364328,-0.00387923,-0.016642514,0.000611191,-0.011101079,0.082031329,0.01856346,-0.020472459,0.02411026,-0.010622181,-0.011313159,-0.012891289,0.013779562,0.064285716,-0.059210502,-0.020408143,-0.015542072,0.007403359,-0.010654951,-0.000750205,0.001087573,-0.005065876,-0.014348798,-0.010439312,-0.066921588
0.046095933,-0.036437212,-0.040590455,0.037037,0.03737787,0.03165395,0.025736546,0.047093406,0.014783129,0.002349567,0.03971118,-0.01698123,0.077170424,0.010837033,0.015337409,-0.026563124,0.00373134,0.017475665,0.018585374,-0.057342702,0.0666666,0.012321972,-0.011993975,0.015962267,0.011261304,0.195002726,0.010183339,0.082866713,-0.01318678,0.043032794
-0.018435245,-0.008403453,-0.023076902,-0.066964328,-0.020369365,0.006018159,0.010399426,-0.00562192,-0.00072234,0.008855324,0.028935184,0.01210319,0.025373146,0.045471404,-0.022658625,-0.05499578,0.018587342,0,0.038520033,-0.008902069,-0.011718739,0.011030772,0.006455675,0.013581918,0.007423862,-0.017727245,-0.094758118,-0.035160305,0.012472106,0.131630659
-0.145671109,0.004237284,-0.027559029,-0.028708108,0.061084934,0.0078454,0.008005255,0.028268592,0,0.004646968,-0.010123751,0.037234365,0.011644822,0.032885374,0.023183941,0.052643245,0.018248158,-0.030534323,0.001952216,-0.146706593,-0.04347822,-0.001504854,0.013037792,0.015360952,0.002947676,-0.037482709,-0.01726055,0.028938956,-0.016717957,0.197916636
